SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,Trials.targetAudio,length_critical_window,useable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,useable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,useable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,dev_concern_exclusion,side_bias_exclusion,exclude_participant_insufficient_data,section
VVI226,540,hard-duck-chicken-distractor,7,hard-distractor,chicken,duck,duck-chicken,where,32,32,1,1,0.46875,22,22,1,1,0.22727272727272735,20,4,0.2,0,0,0.2,0,0,0,0,0,0.46875,0.22727272727272735,0,framerate issue,TRUE,7.663,9.91792600312663,1,insufficient looking - framerate issue,0,0,0,0,0,1,sample2
VVI220,600,easy-balloon-dresser-distractor,7,easy-distractor,dresser,balloon,balloon-dresser,look_at,96,81,0.84375,1,0.43209876543209896,66,66,1,1,0.5303030303030302,60,38,0.6333333333333333,1,0.4210526315789475,0.36666666666666664,0.26666666666666666,0,0,1,1,0.011046133853151452,0.10925039872408265,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0,1,sample2
VVI212,840,easy-camel-ladybug-distractor,7,easy-distractor,ladybug,camel,camel-ladybug,where,96,68,0.7083333333333334,1,0.8529411764705883,66,38,0.5757575757575758,1,0.736842105263158,60,17,0.2833333333333333,0,1,0.2833333333333333,0,0,0,0,0,-0.1470588235294117,-0.26315789473684204,1,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0,1,sample2
VVI223,450,easy-truck-airplane-distractor,7,easy-distractor,airplane,truck,truck-airplane,see,96,96,1,1,1,66,66,1,1,1,60,60,1,1,1,1,0,1,0,1,1,0,0,0,NA,FALSE,7.8,29.93963875054509,0,NA,0,0,0,0,0,0,sample2
VVI222,660,hard-balloon-kite-distractor,7,hard-distractor,kite,balloon,balloon-kite,where,53,53,1,1,0,37,37,1,1,0,33,33,1,1,0,0,1,0,1,1,1,0,0,0,NA,FALSE,7.417,16.584477320183037,0,NA,0,0,0,0,0,0,sample2
VVI221,420,easy-bathtub-sock,7,easy,bathtub,sock,bathtub-sock,see,96,96,1,1,0.3125,66,66,1,1,0.4545454545454543,60,60,1,1,0.6000000000000002,0.6,0.4,0,0,1,1,-0.2875000000000002,-0.1454545454545459,0,NA,FALSE,7.922,30.541064099041773,0,NA,0,0,0,0,0,0,sample2
VVI218,690,hard-truck-car-distractor,7,hard-distractor,car,truck,truck-car,see,53,9,0.16981132075471697,0,1,36,6,0.16666666666666666,0,1,33,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually long trial,TRUE,11.658,16.998360672779917,1,insufficient looking - unusually long trial,0,0,0,0,0,1,sample2
VVI175,570,hard-crow-penguin-distractor,7,hard-distractor,penguin,crow,crow-penguin,look_at,40,40,1,1,0.375,28,28,1,1,0.5357142857142858,24,24,1,1,0.5416666666666667,0.4583333333333333,0.5416666666666666,0,0,1,1,-0.16666666666666674,-0.005952380952380931,0,framerate issue,TRUE,8,12.436868686868687,1,framerate issue,0,0,0,0,0,1,sample2
VVI224,630,easy-duck-butterfly-distractor,7,easy-distractor,butterfly,duck,duck-butterfly,look_at,96,96,1,1,0.48958333333333354,66,66,1,1,0.6666666666666669,60,60,1,1,0.7166666666666666,0.7166666666666667,0.2833333333333333,0,0,1,1,-0.22708333333333303,-0.04999999999999971,0,NA,FALSE,7.471,30.189923211002775,0,NA,0,0,0,0,0,0,sample2
VVI225,480,hard-balloon-kite-distractor,7,hard-distractor,kite,balloon,balloon-kite,look_at,96,96,1,1,0.71875,66,66,1,1,0.8030303030303032,59,40,0.6779661016949152,1,0,0.6779661016949152,0,0,0,1,1,0.71875,0.8030303030303032,0,NA,FALSE,7.207,29.977058163332675,0,NA,0,0,0,0,0,0,sample2
VVI218,690,hard-cloud-tree-distractor,8,hard-distractor,tree,cloud,cloud-tree,where,53,11,0.20754716981132076,0,1,36,7,0.19444444444444445,0,1,33,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually long trial,TRUE,17.393,16.472971773744028,1,insufficient looking - unusually long trial,0,0,0,0,0,1,sample2
VVI219,570,hard-truck-car,8,hard,truck,car,truck-car,where,52,49,0.9423076923076923,1,0.1428571428571428,36,36,1,1,0,34,34,1,1,0.7647058823529411,0.23529411764705882,0.7647058823529411,0,0,1,1,-0.6218487394957983,-0.7647058823529411,0,NA,FALSE,8.571,16.543997471952654,0,NA,0,0,0,0,0,0,sample2
VVI175,570,hard-camel-elephant-distractor,8,hard-distractor,elephant,camel,camel-elephant,find,40,40,1,1,0.25,27,27,1,1,0.3333333333333334,25,25,1,1,0.15999999999999998,0.16,0.84,0,1,1,1,0.09000000000000002,0.17333333333333345,0,framerate issue,TRUE,8.214,12.418300653594772,1,framerate issue,0,0,0,0,0,1,sample2
VVI225,480,easy-duck-butterfly-distractor,8,easy-distractor,butterfly,duck,duck-butterfly,where,97,97,1,1,0.5773195876288661,67,67,1,1,0.4626865671641794,60,60,1,1,1,1,0,1,0,1,1,-0.42268041237113385,-0.5373134328358207,0,NA,FALSE,7.216,33.03952372737952,0,NA,0,0,0,0,0,0,sample2
VVI220,600,easy-duck-butterfly,8,easy,duck,butterfly,duck-butterfly,find,96,56,0.5833333333333334,1,0,66,26,0.3939393939393939,0,0,60,6,0.1,0,1,0.1,0,0,0,0,0,-1,-1,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0,1,sample2
VVI221,420,hard-crow-penguin,8,hard,crow,penguin,crow-penguin,where,97,97,1,1,1,67,67,1,1,1,59,59,1,1,0.7627118644067796,0.7627118644067796,0.23728813559322035,0,0,1,1,0.23728813559322037,0.23728813559322037,0,NA,FALSE,7.762,30.86501380369163,0,NA,0,0,0,0,0,0,sample2
VVI226,540,easy-bathtub-sock,8,easy,bathtub,sock,bathtub-sock,see,32,32,1,1,0.375,22,22,1,1,0.5454545454545455,20,20,1,1,1,1,0,1,0,1,1,-0.625,-0.4545454545454545,0,framerate issue,TRUE,7.806,10.095664810461665,1,framerate issue,0,0,0,0,0,1,sample2
VVI224,630,hard-lizard-snake,8,hard,lizard,snake,lizard-snake,where,94,94,1,1,0.6063829787234041,65,65,1,1,0.6307692307692311,59,59,1,1,0,1,0,1,0,1,1,0.6063829787234041,0.6307692307692311,0,NA,FALSE,7.679,30.091450966007372,0,NA,0,0,0,0,0,0,sample2
VVI222,660,easy-camel-ladybug,8,easy,camel,ladybug,camel-ladybug,find,53,21,0.39622641509433965,0,0.23809523809523805,36,4,0.1111111111111111,0,0,33,24,0.7272727272727273,1,0.375,0.45454545454545453,0.2727272727272727,0,0,0,0,-0.13690476190476195,-0.375,0,NA,FALSE,7.537,16.585792349726777,1,insufficient looking,0,0,0,0,0,0,sample2
VVI212,840,hard-cloud-tree,8,hard,cloud,tree,cloud-tree,find,96,20,0.20833333333333334,0,1,66,11,0.16666666666666666,0,1,60,47,0.7833333333333333,1,0.5106382978723405,0.4,0.38333333333333336,0,0,0,0,0.4893617021276595,0.4893617021276595,1,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0,1,sample2
VVI150,960,hard-bathtub-shower-distractor,8,hard-distractor,shower,bathtub,bathtub-shower,where,96,96,1,1,0.30208333333333337,66,66,1,1,0.4393939393939394,59,59,1,1,0.13559322033898316,0.13559322033898305,0.864406779661017,0,1,1,1,0.1664901129943502,0.3038007190549562,1,NA,FALSE,7.666,29.94107527886105,0,NA,0,0,0,0,0,1,sample2
VVI223,450,easy-camel-ladybug-distractor,8,easy-distractor,ladybug,camel,camel-ladybug,look_at,96,96,1,1,0.8645833333333333,66,66,1,1,1,60,60,1,1,0.4833333333333333,0.48333333333333334,0.5166666666666667,0,0,1,1,0.38125,0.5166666666666667,0,NA,FALSE,7.794,30.410201859070572,0,NA,0,0,0,0,0,0,sample2
VVI223,450,easy-bathtub-sock-distractor,9,easy-distractor,sock,bathtub,bathtub-sock,look_at,96,96,1,1,0.17708333333333315,66,66,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0.17708333333333315,0,0,NA,FALSE,7.698,30.350695702260865,0,NA,0,0,0,0,0,0,sample2
VVI218,690,easy-balloon-dresser-distractor,9,easy-distractor,dresser,balloon,balloon-dresser,where,53,4,0.07547169811320754,0,1,37,0,0,0,NA,33,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually long trial,TRUE,20.697,16.802214949969983,1,insufficient looking - unusually long trial,0,0,0,0,0,1,sample2
VVI212,840,hard-camel-elephant-distractor,9,hard-distractor,elephant,camel,camel-elephant,look_at,96,86,0.8958333333333334,1,1,66,65,0.9848484848484849,1,1,60,13,0.21666666666666667,0,1,0.21666666666666667,0,0,0,0,0,0,0,1,NA,FALSE,7.19,30.999682280319536,1,insufficient looking,0,0,0,0,0,1,sample2
VVI225,480,hard-lizard-snake,9,hard,lizard,snake,lizard-snake,see,96,91,0.9479166666666666,1,0.16483516483516478,66,66,1,1,0.22727272727272735,60,60,1,1,0.11666666666666672,0.11666666666666667,0.8833333333333333,0,1,1,1,0.04816849816849805,0.11060606060606062,0,NA,FALSE,7.233,29.935795867168416,0,NA,0,0,0,0,0,0,sample2
VVI219,570,hard-balloon-kite-distractor,9,hard-distractor,kite,balloon,balloon-kite,where,50,46,0.92,1,0.08695652173913047,35,35,1,1,0.028571428571428564,30,30,1,1,0.6,0.4,0.6,0,0,1,1,-0.5130434782608695,-0.5714285714285714,0,NA,FALSE,7.836,16.674607988359085,0,NA,0,0,0,0,0,0,sample2
VVI222,660,hard-lizard-snake,9,hard,lizard,snake,lizard-snake,where,53,53,1,1,0,36,36,1,1,0,34,34,1,1,0,0,1,0,1,1,1,0,0,0,NA,FALSE,7.477,16.58514013749339,0,NA,0,0,0,0,0,0,sample2
VVI150,960,easy-camel-ladybug,9,easy,camel,ladybug,camel-ladybug,see,96,96,1,1,0.65625,66,66,1,1,0.8636363636363638,60,60,1,1,0.28333333333333344,0.2833333333333333,0.7166666666666667,0,0,1,1,0.37291666666666656,0.5803030303030303,1,NA,FALSE,7.666,30.00852514919011,0,NA,0,0,0,0,0,1,sample2
VVI221,420,hard-truck-car-distractor,9,hard-distractor,car,truck,truck-car,find,96,96,1,1,0.21875,66,66,1,1,0.31818181818181807,60,60,1,1,0.8333333333333335,0.16666666666666666,0.8333333333333334,0,1,1,1,-0.6145833333333335,-0.5151515151515154,0,NA,FALSE,7.944,30.807184395957115,0,NA,0,0,0,0,0,0,sample2
VVI226,540,easy-duck-butterfly,9,easy,duck,butterfly,duck-butterfly,look_at,32,19,0.59375,1,1,22,19,0.8636363636363636,1,1,20,17,0.85,1,0.29411764705882354,0.6,0.25,0,0,1,1,0.7058823529411764,0.7058823529411764,0,framerate issue,TRUE,7.2,9.929577464788732,1,framerate issue,0,0,0,0,0,1,sample2
VVI224,630,hard-camel-elephant-distractor,9,hard-distractor,elephant,camel,camel-elephant,find,96,96,1,1,0.7708333333333334,66,66,1,1,0.6969696969696968,60,60,1,1,0.3999999999999999,0.4,0.6,0,0,1,1,0.37083333333333346,0.2969696969696969,0,NA,FALSE,7.648,30.27806397428642,0,NA,0,0,0,0,0,0,sample2
VVI175,570,easy-cloud-zipper-distractor,9,easy-distractor,zipper,cloud,cloud-zipper,where,33,33,1,1,0.5757575757575757,23,23,1,1,0.6521739130434782,22,22,1,1,0.5909090909090909,0.4090909090909091,0.5909090909090909,0,0,1,1,-0.015151515151515249,0.06126482213438722,0,framerate issue,TRUE,7.578,10.879344908401588,1,framerate issue,0,0,0,0,0,1,sample2
VVI220,600,hard-balloon-kite-distractor,9,hard-distractor,kite,balloon,balloon-kite,look_at,96,65,0.6770833333333334,1,0.8307692307692308,66,36,0.5454545454545454,1,1,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,0,1,sample2
VVI222,660,easy-balloon-dresser,10,easy,balloon,dresser,balloon-dresser,look_at,53,53,1,1,1,37,37,1,1,1,33,33,1,1,1,0,1,0,1,1,1,0,0,0,NA,FALSE,7.477,16.58514013749339,0,NA,0,0,0,0,0,0,sample2
VVI220,600,easy-truck-airplane-distractor,10,easy-distractor,airplane,truck,truck-airplane,see,96,96,1,1,1,66,66,1,1,1,60,54,0.9,1,1,0,0.9,0,1,1,1,0,0,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0,1,sample2
VVI221,420,hard-duck-chicken,10,hard,duck,chicken,duck-chicken,where,96,72,0.75,1,0.09722222222222215,66,61,0.9242424242424242,1,0,60,60,1,1,0.7333333333333333,0.7333333333333333,0.26666666666666666,0,0,1,1,-0.6361111111111111,-0.7333333333333333,0,NA,FALSE,7.677,30.706691353809656,0,NA,0,0,0,0,0,0,sample2
VVI225,480,hard-duck-chicken-distractor,10,hard-distractor,chicken,duck,duck-chicken,look_at,95,95,1,1,1,65,65,1,1,1,60,60,1,1,0.1833333333333332,0.8166666666666667,0.18333333333333332,1,0,1,1,0.8166666666666668,0.8166666666666668,0,NA,FALSE,7.273,29.908737688623837,0,NA,0,0,0,0,0,0,sample2
VVI175,570,easy-bathtub-sock-distractor,10,easy-distractor,sock,bathtub,bathtub-sock,look_at,36,36,1,1,0.4444444444444443,25,25,1,1,0.5599999999999999,22,22,1,1,0.6818181818181819,0.6818181818181818,0.3181818181818182,0,0,1,1,-0.23737373737373757,-0.12181818181818194,0,framerate issue,TRUE,7.849,11.01953601953602,1,framerate issue,0,0,0,0,0,1,sample2
VVI218,690,easy-truck-airplane,10,easy,truck,airplane,truck-airplane,look_at,53,36,0.6792452830188679,1,0.08333333333333334,36,25,0.6944444444444444,1,0.11999999999999998,33,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,8.619,16.750673206977893,1,insufficient looking,0,0,0,0,0,1,sample2
VVI219,570,easy-lizard-walrus,10,easy,lizard,walrus,lizard-walrus,look_at,51,49,0.9607843137254902,1,0.38775510204081626,34,32,0.9411764705882353,1,0.59375,31,31,1,1,0.4838709677419353,0.5161290322580645,0.4838709677419355,0,0,1,1,-0.09611586570111902,0.10987903225806472,0,NA,FALSE,8.101,16.538285922136378,0,NA,0,0,0,0,0,0,sample2
VVI212,840,hard-balloon-kite,10,hard,balloon,kite,balloon-kite,see,96,96,1,1,1,66,66,1,1,1,60,60,1,1,0.4666666666666666,0.4666666666666667,0.5333333333333333,0,0,1,1,0.5333333333333334,0.5333333333333334,1,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0,1,sample2
VVI223,450,easy-duck-butterfly,10,easy,duck,butterfly,duck-butterfly,see,96,96,1,1,0.6666666666666667,66,66,1,1,0.5151515151515149,60,60,1,1,0.5,0.5,0.5,0,0,1,1,0.16666666666666674,0.015151515151514916,0,NA,FALSE,7.674,29.977524606680618,0,NA,0,0,0,0,0,0,sample2
VVI224,630,hard-duck-chicken-distractor,10,hard-distractor,chicken,duck,duck-chicken,where,95,85,0.8947368421052632,1,0.34117647058823525,65,65,1,1,0.41538461538461524,60,60,1,1,0.3999999999999999,0.6,0.4,0,0,1,1,-0.05882352941176466,0.01538461538461533,0,NA,FALSE,7.582,30.265110353517564,0,NA,0,0,0,0,0,0,sample2
VVI226,540,easy-crow-seahorse-distractor,10,easy-distractor,seahorse,crow,crow-seahorse,find,32,32,1,1,0.71875,22,22,1,1,0.5909090909090909,20,19,0.95,1,0.8947368421052632,0.1,0.85,0,1,1,1,-0.17598684210526316,-0.3038277511961722,0,framerate issue,TRUE,7.097,10.192363914462202,1,framerate issue,0,0,0,0,0,1,sample2
VVI150,960,hard-balloon-kite-distractor,10,hard-distractor,kite,balloon,balloon-kite,look_at,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,FALSE,NA,NA,1,insufficient looking,0,0,0,0,0,1,sample2
VVI212,840,hard-duck-chicken-distractor,11,hard-distractor,chicken,duck,duck-chicken,find,95,95,1,1,0.8210526315789475,65,65,1,1,0.7384615384615382,60,53,0.8833333333333333,1,1,0.8833333333333333,0,1,0,1,1,-0.17894736842105252,-0.26153846153846183,1,NA,FALSE,7.233,29.93887514300157,0,NA,0,0,0,0,0,1,sample2
VVI175,570,easy-camel-ladybug,11,easy,camel,ladybug,camel-ladybug,find,36,36,1,1,0.47222222222222215,24,24,1,1,0.6666666666666666,22,22,1,1,0.2272727272727273,0.22727272727272727,0.7727272727272727,0,0,1,1,0.24494949494949486,0.43939393939393934,0,framerate issue,TRUE,7.398,11.084308645284255,1,framerate issue,0,0,0,0,0,1,sample2
VVI150,960,easy-bathtub-sock-distractor,11,easy-distractor,sock,bathtub,bathtub-sock,find,95,95,1,1,0.9789473684210527,65,65,1,1,0.9692307692307692,60,35,0.5833333333333334,1,0,0,0.5833333333333334,0,0,1,1,0.9789473684210527,0.9692307692307692,1,NA,FALSE,7.688,29.923273657289002,0,NA,0,0,0,0,0,1,sample2
VVI218,690,hard-bathtub-shower-distractor,11,hard-distractor,shower,bathtub,bathtub-shower,see,53,1,0.018867924528301886,0,1,37,1,0.02702702702702703,0,1,33,12,0.36363636363636365,0,1,0.36363636363636365,0,0,0,0,0,0,0,0,unusually long trial,TRUE,10.079,16.806980691765055,1,insufficient looking - unusually long trial,0,0,0,0,0,1,sample2
VVI222,660,easy-crow-seahorse,11,easy,crow,seahorse,crow-seahorse,see,53,53,1,1,0.6037735849056605,36,36,1,1,0.8888888888888888,34,34,1,1,0.9411764705882353,0.9411764705882353,0.058823529411764705,1,0,1,1,-0.3374028856825748,-0.05228758169934644,0,NA,FALSE,7.417,16.584477320183037,0,NA,0,0,0,0,0,0,sample2
VVI224,630,easy-truck-airplane-distractor,11,easy-distractor,airplane,truck,truck-airplane,see,96,96,1,1,0.35416666666666663,66,66,1,1,0.4393939393939394,59,59,1,1,0.49152542372881375,0.5084745762711864,0.4915254237288136,0,0,1,1,-0.13735875706214712,-0.052131484334874356,0,NA,FALSE,7.471,30.19447131321926,0,NA,0,0,0,0,0,0,sample2
VVI226,540,hard-bathtub-shower,11,hard,bathtub,shower,bathtub-shower,where,43,42,0.9767441860465116,1,0.4047619047619046,28,27,0.9642857142857143,1,0.6296296296296295,20,11,0.55,1,0.1818181818181818,0.45,0.1,0,0,1,1,0.2229437229437228,0.44781144781144777,0,framerate issue,TRUE,7.125,13.039194596092853,1,framerate issue,0,0,0,0,0,1,sample2
VVI221,420,easy-crow-seahorse-distractor,11,easy-distractor,seahorse,crow,crow-seahorse,look_at,96,96,1,1,0.11458333333333333,66,66,1,1,0,60,60,1,1,0,0,1,0,1,1,1,0.11458333333333333,0,0,NA,FALSE,7.656,31.07177724301145,0,NA,0,0,0,0,0,0,sample2
VVI220,600,hard-cloud-tree,11,hard,cloud,tree,cloud-tree,where,96,71,0.7395833333333334,1,1,66,54,0.8181818181818182,1,1,60,43,0.7166666666666667,1,1,0,0.7166666666666667,0,0,1,1,0,0,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0,1,sample2
VVI225,480,hard-camel-elephant-distractor,11,hard-distractor,elephant,camel,camel-elephant,where,96,83,0.8645833333333334,1,0.7831325301204816,66,53,0.803030303030303,1,0.6603773584905662,60,60,1,1,0.4833333333333333,0.5166666666666667,0.48333333333333334,0,0,1,1,0.2997991967871483,0.17704402515723294,0,NA,FALSE,7.266,30.109098268164647,0,NA,0,0,0,0,0,0,sample2
VVI223,450,easy-cloud-zipper-distractor,11,easy-distractor,zipper,cloud,cloud-zipper,find,96,96,1,1,0.6770833333333333,66,66,1,1,0.6666666666666669,60,60,1,1,0.6166666666666664,0.6166666666666667,0.38333333333333336,0,0,1,1,0.060416666666666896,0.05000000000000049,0,NA,FALSE,7.848,30.292893494857548,0,NA,0,0,0,0,0,0,sample2
VVI219,570,hard-cloud-tree,11,hard,cloud,tree,cloud-tree,find,46,15,0.32608695652173914,0,0.5333333333333333,32,14,0.4375,0,0.5714285714285715,30,30,1,1,0.3999999999999999,0.6,0.4,0,0,0,0,0.13333333333333341,0.1714285714285716,0,NA,FALSE,9.479,15.074424557256368,1,insufficient looking,0,0,0,0,0,0,sample2
VVI221,420,hard-camel-elephant,12,hard,camel,elephant,camel-elephant,see,96,77,0.8020833333333334,1,1,67,67,1,1,1,60,60,1,1,0.48333333333333334,0.48333333333333334,0.5166666666666667,0,0,1,1,0.5166666666666666,0.5166666666666666,0,NA,FALSE,7.976,31.02564641255407,0,NA,0,0,0,0,0,0,sample2
VVI225,480,easy-bathtub-sock,12,easy,bathtub,sock,bathtub-sock,find,95,95,1,1,0.10526315789473677,66,66,1,1,0.030303030303030328,60,60,1,1,0.5333333333333334,0.5333333333333333,0.4666666666666667,0,0,1,1,-0.42807017543859666,-0.5030303030303032,0,NA,FALSE,7.307,29.906457996042455,0,NA,0,0,0,0,0,0,sample2
VVI150,960,hard-duck-chicken-distractor,12,hard-distractor,chicken,duck,duck-chicken,where,96,96,1,1,0.46875,66,66,1,1,0.33333333333333315,60,36,0.6,1,1,0.6,0,0,0,1,1,-0.53125,-0.6666666666666669,1,NA,FALSE,7.674,29.977524606680618,0,NA,0,0,0,0,0,1,sample2
VVI224,630,hard-balloon-kite-distractor,12,hard-distractor,kite,balloon,balloon-kite,look_at,95,95,1,1,0.7473684210526317,65,65,1,1,0.7538461538461536,59,59,1,1,0.13559322033898302,0.864406779661017,0.13559322033898305,1,0,1,1,0.6117752007136487,0.6182529335071706,0,NA,FALSE,7.518,30.260954764268284,0,NA,0,0,0,0,0,0,sample2
VVI223,450,hard-balloon-kite-distractor,12,hard-distractor,kite,balloon,balloon-kite,where,96,76,0.7916666666666666,1,0,66,66,1,1,0,60,60,1,1,0.4333333333333332,0.5666666666666667,0.43333333333333335,0,0,1,1,-0.4333333333333332,-0.4333333333333332,0,NA,FALSE,7.574,29.977149049447572,0,NA,0,0,0,0,0,0,sample2
VVI222,660,hard-truck-car,12,hard,truck,car,truck-car,find,53,53,1,1,1,36,36,1,1,1,33,33,1,1,0.6666666666666667,0.3333333333333333,0.6666666666666666,0,0,1,1,0.33333333333333326,0.33333333333333326,0,NA,FALSE,7.658,16.51812819845607,0,NA,0,0,0,0,0,0,sample2
VVI175,570,easy-crow-seahorse-distractor,12,easy-distractor,seahorse,crow,crow-seahorse,see,36,36,1,1,0.6111111111111113,24,24,1,1,0.4583333333333335,22,22,1,1,0.7272727272727272,0.2727272727272727,0.7272727272727273,0,0,1,1,-0.11616161616161591,-0.2689393939393937,0,framerate issue,TRUE,7.398,11.084308645284255,1,framerate issue,0,0,0,0,0,1,sample2
VVI220,600,easy-camel-ladybug,12,easy,camel,ladybug,camel-ladybug,find,95,60,0.631578947368421,1,0.30000000000000004,66,55,0.8333333333333334,1,0.2363636363636364,60,51,0.85,1,0,0,0.85,0,1,1,1,0.30000000000000004,0.2363636363636364,0,NA,FALSE,7.233,29.93887514300157,0,NA,0,0,0,0,0,1,sample2
VVI219,570,hard-crow-penguin-distractor,12,hard-distractor,penguin,crow,crow-penguin,see,46,45,0.9782608695652174,1,0.6222222222222225,31,30,0.967741935483871,1,0.9333333333333333,28,28,1,1,0.5714285714285716,0.42857142857142855,0.5714285714285714,0,0,1,1,0.050793650793650835,0.36190476190476173,0,unusually long trial,TRUE,16.593,14.844039534232088,1,unusually long trial,0,0,0,0,0,0,sample2
VVI212,840,hard-lizard-snake,12,hard,lizard,snake,lizard-snake,where,96,96,1,1,0.40625,66,66,1,1,0.5909090909090906,60,60,1,1,0.25,0.25,0.75,0,0,1,1,0.15625,0.3409090909090906,1,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0,1,sample2
VVI218,690,hard-camel-elephant-distractor,12,hard-distractor,elephant,camel,camel-elephant,find,53,0,0,0,NA,36,0,0,0,NA,33,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually long trial,TRUE,12.584,16.979683748186616,1,insufficient looking - unusually long trial,0,0,0,0,0,1,sample2
VVI226,540,hard-lizard-snake,12,hard,lizard,snake,lizard-snake,see,50,39,0.78,1,0.5384615384615385,36,33,0.9166666666666666,1,0.45454545454545453,32,31,0.96875,1,0.3225806451612903,0.65625,0.3125,0,0,1,1,0.21588089330024823,0.13196480938416422,0,NA,FALSE,7.057,15.946801857578219,0,NA,0,0,0,0,0,1,sample2
VVI222,660,hard-camel-elephant,13,hard,camel,elephant,camel-elephant,see,53,53,1,1,0.09433962264150933,36,36,1,1,0,34,34,1,1,0.23529411764705876,0.7647058823529411,0.23529411764705882,0,0,1,1,-0.14095449500554944,-0.23529411764705876,0,NA,FALSE,7.537,16.585792349726777,0,NA,0,0,0,0,0,0,sample2
VVI175,570,easy-balloon-dresser,13,easy,balloon,dresser,balloon-dresser,find,35,35,1,1,0.9714285714285714,24,24,1,1,0.9583333333333334,23,23,1,1,0.6086956521739131,0.6086956521739131,0.391304347826087,0,0,1,1,0.36273291925465834,0.3496376811594203,0,framerate issue,TRUE,7.849,11.084445567204188,1,framerate issue,0,0,0,0,0,1,sample2
VVI218,690,easy-crow-seahorse,13,easy,crow,seahorse,crow-seahorse,see,52,23,0.4423076923076923,0,0.34782608695652173,36,17,0.4722222222222222,0,0.4705882352941176,33,31,0.9393939393939394,1,0.1290322580645162,0.12121212121212122,0.8181818181818182,0,1,0,0,0.21879382889200552,0.3415559772296014,0,NA,FALSE,7.151,16.43138558190719,1,insufficient looking,0,0,0,0,0,1,sample2
VVI223,450,hard-camel-elephant-distractor,13,hard-distractor,elephant,camel,camel-elephant,see,96,96,1,1,0.6354166666666667,66,66,1,1,0.46969696969697,60,60,1,1,0.6000000000000001,0.6,0.4,0,0,1,1,0.03541666666666665,-0.1303030303030301,0,NA,FALSE,7.72,30.429157834307976,0,NA,0,0,0,0,0,0,sample2
VVI150,960,hard-crow-penguin-distractor,13,hard-distractor,penguin,crow,crow-penguin,find,96,21,0.21875,0,1,66,21,0.3181818181818182,0,1,60,60,1,1,0.8,0.8,0.2,0,0,0,0,0.19999999999999996,0.19999999999999996,1,NA,FALSE,7.555,29.920495953811937,1,insufficient looking,0,0,0,0,0,1,sample2
VVI224,630,easy-bathtub-sock-distractor,13,easy-distractor,sock,bathtub,bathtub-sock,find,96,82,0.8541666666666666,1,0.2926829268292682,66,66,1,1,0.2727272727272728,60,60,1,1,0.48333333333333334,0.5166666666666667,0.48333333333333334,0,0,1,1,-0.19065040650406512,-0.21060606060606052,0,NA,FALSE,7.599,30.202631780510835,0,NA,0,0,0,0,0,0,sample2
VVI219,570,hard-bathtub-shower-distractor,13,hard-distractor,shower,bathtub,bathtub-shower,see,53,21,0.39622641509433965,0,0.9523809523809523,37,21,0.5675675675675675,1,0.9523809523809523,34,29,0.8529411764705882,1,0.5517241379310344,0.47058823529411764,0.38235294117647056,0,0,0,1,0.40065681444991796,0.40065681444991796,0,unusually long trial,TRUE,12.569,16.755942394118495,1,insufficient looking - unusually long trial,0,0,0,0,0,0,sample2
VVI220,600,hard-duck-chicken-distractor,13,hard-distractor,chicken,duck,duck-chicken,find,96,0,0,0,NA,66,0,0,0,NA,60,60,1,1,1,0,1,0,1,0,0,NA,NA,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0,1,sample2
