SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,length_critical_window,usable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,usable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,usable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
QWGKVS,750,hard-bulldozer-tractor-distractor,18,hard-distractor,tractor,bulldozer,bulldozer-tractor,64,57,0.890625,1,0.2807017543859648,30,27,0.9,1,0.5185185185185186,36,36,1,1,0.8333333333333334,0.16666666666666666,0.8333333333333334,0,1,1,1,-0.5526315789473686,-0.31481481481481477,0,NA,FALSE,6.688,23.73785439435818,0,NA,0,0,0,0,0
d4HUR3,480,hard-turkey-goat,18,hard,turkey,goat,turkey-goat,49,14,0.2857142857142857,0,0.8571428571428571,23,10,0.43478260869565216,0,1,31,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.517,15.165828323723062,1,insufficient looking,0,0,0,0,0
UQBHFH,510,hard-bulldozer-tractor,18,hard,bulldozer,tractor,bulldozer-tractor,96,0,0,0,NA,45,0,0,0,NA,60,16,0.26666666666666666,0,1,0,0.26666666666666666,0,0,0,0,NA,NA,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,1
CKRG26,630,hard-bulldozer-tractor,18,hard,bulldozer,tractor,bulldozer-tractor,48,48,1,1,0,23,23,1,1,0,30,30,1,1,0,0,1,0,1,1,1,0,0,0,NA,FALSE,6.933,14.928113449304124,0,NA,0,0,0,0,0
TUFKTQ,450,easy-bulldozer-orange,18,easy,bulldozer,orange,bulldozer-orange,96,96,1,1,0,44,44,1,1,0,61,61,1,1,0.2950819672131148,0.7049180327868853,0.29508196721311475,0,0,1,1,-0.2950819672131148,-0.2950819672131148,0,NA,FALSE,7.423,30.650256400756028,0,NA,0,0,0,0,0
FHRCdd,540,hard-turtle-frog-distractor,18,hard-distractor,frog,turtle,turtle-frog,95,95,1,1,0.6736842105263158,45,45,1,1,0.39999999999999986,60,60,1,1,0.5833333333333331,0.4166666666666667,0.5833333333333334,0,0,1,1,0.09035087719298263,-0.1833333333333333,0,NA,FALSE,7.4,29.93904819551672,0,NA,0,0,0,0,0
NPV5EF,570,hard-potato-pot-distractor,18,hard-distractor,pot,potato,potato-pot,24,23,0.9583333333333334,1,0.826086956521739,11,11,1,1,0.6363636363636364,15,15,1,1,0,0,1,0,1,1,1,0.826086956521739,0.6363636363636364,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
QWGKVS,750,hard-potato-pot-distractor,19,hard-distractor,pot,potato,potato-pot,58,31,0.5344827586206896,1,0,25,19,0.76,1,0,36,24,0.6666666666666666,1,0.29166666666666663,0.19444444444444445,0.4722222222222222,0,0,1,1,-0.29166666666666663,-0.29166666666666663,0,NA,FALSE,6.703,22.889833981700875,0,NA,0,0,0,0,0
GNXMNQ,660,hard-turtle-frog,19,hard,turtle,frog,turtle-frog,81,80,0.9876543209876543,1,0.8125,37,37,1,1,0.7837837837837838,53,53,1,1,0.4716981132075474,0.5283018867924528,0.4716981132075472,0,0,1,1,0.3408018867924526,0.3120856705762364,0,NA,FALSE,6.895,28.24996733297786,0,NA,0,0,0,0,0
dKKWAR,450,easy-snail-cow,19,easy,snail,cow,snail-cow,96,81,0.84375,1,0,45,35,0.7777777777777778,1,0,60,60,1,1,0.7166666666666666,0.7166666666666667,0.2833333333333333,0,0,1,1,-0.7166666666666666,-0.7166666666666666,0,NA,FALSE,7.313,32.626164813639214,0,NA,0,0,0,0,0
FHRCdd,540,hard-potato-pot,19,hard,potato,pot,potato-pot,96,96,1,1,0.9270833333333333,45,45,1,1,0.9333333333333332,60,16,0.26666666666666666,0,0.9375,0.016666666666666666,0.25,0,0,0,0,-0.01041666666666674,-0.004166666666666763,0,NA,FALSE,7.4,29.93603858655762,1,insufficient looking,0,0,0,0,0
TUFKTQ,450,hard-potato-pot-distractor,19,hard-distractor,pot,potato,potato-pot,96,90,0.9375,1,0,46,46,1,1,0,59,59,1,1,0.7457627118644069,0.2542372881355932,0.7457627118644068,0,0,1,1,-0.7457627118644069,-0.7457627118644069,0,NA,FALSE,7.394,30.59505421941447,0,NA,0,0,0,0,0
QGTESM,630,hard-turkey-goat,19,hard,turkey,goat,turkey-goat,96,96,1,1,0.53125,45,45,1,1,1,60,60,1,1,1,1,0,1,0,1,1,-0.46875,0,0,NA,FALSE,7.374,29.97636734660956,0,NA,0,0,0,0,0
5QCS4M,750,hard-bulldozer-tractor-distractor,19,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,96,1,1,0.9583333333333333,45,45,1,1,0.9111111111111112,59,59,1,1,0.8135593220338986,0.8135593220338984,0.1864406779661017,1,0,1,1,0.14477401129943468,0.09755178907721263,0,NA,FALSE,7.333,29.93979386392823,0,NA,0,0,0,0,0
UUQJAd,570,hard-snail-worm-distractor,19,hard-distractor,worm,snail,snail-worm,96,96,1,1,0.6666666666666669,45,45,1,1,0.8222222222222224,60,60,1,1,0.28333333333333344,0.7166666666666667,0.2833333333333333,0,0,1,1,0.3833333333333334,0.538888888888889,0,NA,FALSE,7.359,62.52849302789242,0,NA,0,0,0,0,0
XMJ25D,690,hard-turtle-frog,19,hard,turtle,frog,turtle-frog,95,95,1,1,0.30526315789473674,45,45,1,1,0.6444444444444445,60,60,1,1,0.3500000000000002,0.35,0.65,0,0,1,1,-0.044736842105263463,0.2944444444444443,0,NA,FALSE,7.213,30.666350511810222,0,NA,0,0,0,0,0
CKRG26,630,easy-acorn-key-distractor,19,easy-distractor,key,acorn,acorn-key,48,48,1,1,0.8541666666666667,22,22,1,1,0.6818181818181819,30,30,1,1,0.3666666666666667,0.36666666666666664,0.6333333333333333,0,0,1,1,0.48750000000000004,0.3151515151515152,0,NA,FALSE,7.533,14.933950620882504,0,NA,0,0,0,0,0
UQBHFH,510,easy-acorn-key-distractor,19,easy-distractor,key,acorn,acorn-key,96,0,0,0,NA,45,0,0,0,NA,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.3,30.21704257993601,1,insufficient looking,0,0,0,0,1
NPV5EF,570,easy-acorn-key,19,easy,acorn,key,acorn-key,24,23,0.9583333333333334,1,0.4782608695652174,11,11,1,1,0.4545454545454545,15,15,1,1,1,0,1,0,1,1,1,-0.5217391304347826,-0.5454545454545455,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
d4HUR3,480,easy-turtle-horse,19,easy,turtle,horse,turtle-horse,71,9,0.1267605633802817,0,1,44,2,0.045454545454545456,0,1,53,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,7.444,25.22481395774749,1,insufficient looking,0,0,0,0,0
6THVBG,510,hard-squirrel-monkey,19,hard,squirrel,monkey,squirrel-monkey,96,74,0.7708333333333334,1,0.2837837837837836,45,45,1,1,0.3111111111111111,60,60,1,1,0.8166666666666669,0.18333333333333332,0.8166666666666667,0,1,1,1,-0.5328828828828833,-0.5055555555555558,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0
XMJ25D,690,easy-acorn-key,20,easy,acorn,key,acorn-key,96,96,1,1,0.90625,45,45,1,1,1,59,59,1,1,0.7457627118644069,0.2542372881355932,0.7457627118644068,0,0,1,1,0.1604872881355931,0.2542372881355931,0,NA,FALSE,7.208,30.72887736702838,0,NA,0,0,0,0,0
NPV5EF,570,hard-bulldozer-tractor,20,hard,bulldozer,tractor,bulldozer-tractor,24,17,0.7083333333333334,1,0.5294117647058824,11,9,0.8181818181818182,1,1,15,15,1,1,1,0,1,0,1,1,1,-0.47058823529411764,0,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
GNXMNQ,660,easy-bulldozer-orange-distractor,20,easy-distractor,orange,bulldozer,bulldozer-orange,72,72,1,1,0.3333333333333332,31,31,1,1,0.7419354838709676,48,48,1,1,0.5625,0.4375,0.5625,0,0,1,1,-0.2291666666666668,0.17943548387096764,0,NA,FALSE,6.88,26.57187519860805,0,NA,0,0,0,0,0
UQBHFH,510,easy-squirrel-eagle,20,easy,squirrel,eagle,squirrel-eagle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually short trial,TRUE,2.933,29.839431522698757,1,insufficient looking - unusually short trial,0,0,0,0,1
FHRCdd,540,easy-turkey-swan-distractor,20,easy-distractor,swan,turkey,turkey-swan,96,96,1,1,0.09375,45,45,1,1,0.1999999999999999,60,53,0.8833333333333333,1,0.7358490566037736,0.23333333333333334,0.65,0,0,1,1,-0.6420990566037736,-0.5358490566037737,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
6THVBG,510,hard-potato-pot-distractor,20,hard-distractor,pot,potato,potato-pot,96,96,1,1,0.14583333333333323,45,45,1,1,0,60,60,1,1,0.6166666666666665,0.38333333333333336,0.6166666666666667,0,0,1,1,-0.4708333333333332,-0.6166666666666665,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
5QCS4M,750,easy-acorn-key,20,easy,acorn,key,acorn-key,96,96,1,1,0.8854166666666665,45,45,1,1,0.7555555555555555,60,33,0.55,1,0.12121212121212128,0.06666666666666667,0.48333333333333334,0,0,1,1,0.7642045454545452,0.6343434343434342,0,NA,FALSE,7.332,30.369756160778834,0,NA,0,0,0,0,0
TUFKTQ,450,easy-snail-cow,20,easy,snail,cow,snail-cow,95,95,1,1,0.4105263157894735,44,44,1,1,0.75,60,59,0.9833333333333333,1,0.4237288135593222,0.4166666666666667,0.5666666666666667,0,0,1,1,-0.013202497769848665,0.3262711864406778,0,NA,FALSE,7.244,30.679362382204395,0,NA,0,0,0,0,0
QGTESM,630,hard-squirrel-monkey,20,hard,squirrel,monkey,squirrel-monkey,96,84,0.875,1,0.6190476190476192,45,33,0.7333333333333333,1,0.606060606060606,60,59,0.9833333333333333,1,0.11864406779661026,0.8666666666666667,0.11666666666666667,1,0,1,1,0.5004035512510089,0.4874165382639957,0,NA,FALSE,7.374,29.909035280573313,0,NA,0,0,0,0,0
d4HUR3,480,easy-acorn-key-distractor,20,easy-distractor,key,acorn,acorn-key,48,32,0.6666666666666666,1,0,23,15,0.6521739130434783,1,0,30,1,0.03333333333333333,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,NA,FALSE,7.45,15.16801782288508,1,insufficient looking,0,0,0,0,0
CKRG26,630,hard-turtle-frog-distractor,20,hard-distractor,frog,turtle,turtle-frog,48,48,1,1,0.7916666666666665,22,22,1,1,1,30,30,1,1,0.6000000000000001,0.4,0.6,0,0,1,1,0.19166666666666643,0.3999999999999999,0,NA,FALSE,7.4,15.000753806723957,0,NA,0,0,0,0,0
dKKWAR,450,hard-cheese-butter,20,hard,cheese,butter,cheese-butter,96,90,0.9375,1,0.6222222222222223,45,44,0.9777777777777777,1,0.22727272727272724,57,35,0.6140350877192983,1,1,0,0.6140350877192983,0,0,1,1,-0.37777777777777766,-0.7727272727272727,0,NA,FALSE,7.506,31.934251847606788,0,NA,0,0,0,0,0
UUQJAd,570,easy-cheese-mud-distractor,20,easy-distractor,mud,cheese,cheese-mud,96,94,0.9791666666666666,1,0.2659574468085108,46,44,0.9565217391304348,1,0.1818181818181819,59,59,1,1,0.13559322033898316,0.864406779661017,0.13559322033898305,1,0,1,1,0.13036422646952764,0.046224961479198745,0,NA,FALSE,7.326,60.632383619248856,0,NA,0,0,0,0,0
QWGKVS,750,hard-acorn-coconut-distractor,20,hard-distractor,coconut,acorn,acorn-coconut,65,62,0.9538461538461539,1,0.08064516129032258,31,31,1,1,0.1612903225806452,37,18,0.4864864864864865,0,0.38888888888888895,0.1891891891891892,0.2972972972972973,0,0,0,0,-0.3082437275985664,-0.22759856630824374,0,NA,FALSE,6.799,24.405817963051135,1,insufficient looking,0,0,0,0,0
FHRCdd,540,hard-cheese-butter-distractor,21,hard-distractor,butter,cheese,cheese-butter,96,4,0.041666666666666664,0,0.75,45,4,0.08888888888888889,0,0.75,60,60,1,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0,0.4166666666666667,0.4166666666666667,0,NA,FALSE,7.233,30.007310842225454,1,insufficient looking,0,0,0,0,0
CKRG26,630,easy-snail-cow,21,easy,snail,cow,snail-cow,48,48,1,1,0.2916666666666666,23,23,1,1,0.08695652173913047,30,30,1,1,0.5666666666666669,0.43333333333333335,0.5666666666666667,0,0,1,1,-0.2750000000000003,-0.4797101449275364,0,NA,FALSE,7.2,15.000753806723957,0,NA,0,0,0,0,0
d4HUR3,480,easy-cheese-mud-distractor,21,easy-distractor,mud,cheese,cheese-mud,48,48,1,1,0.6458333333333334,23,23,1,1,0.5652173913043479,30,29,0.9666666666666667,1,0,0,0.9666666666666667,0,1,1,1,0.6458333333333334,0.5652173913043479,0,NA,FALSE,7.516,15.100975720444747,0,NA,0,0,0,0,0
NPV5EF,570,hard-squirrel-monkey-distractor,21,hard-distractor,monkey,squirrel,squirrel-monkey,24,23,0.9583333333333334,1,0.34782608695652184,11,11,1,1,0.7272727272727273,15,14,0.9333333333333333,1,0.28571428571428575,0.26666666666666666,0.6666666666666666,0,0,1,1,0.06211180124223609,0.44155844155844154,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
QWGKVS,750,easy-turtle-horse-distractor,21,easy-distractor,horse,turtle,turtle-horse,68,64,0.9411764705882353,1,0.890625,33,33,1,1,1,41,41,1,1,0.2682926829268291,0.2682926829268293,0.7317073170731707,0,0,1,1,0.6223323170731709,0.7317073170731709,0,NA,FALSE,6.799,25.450850419741208,0,NA,0,0,0,0,0
QGTESM,630,easy-turtle-horse-distractor,21,easy-distractor,horse,turtle,turtle-horse,96,96,1,1,0.05208333333333333,45,45,1,1,0.11111111111111109,60,55,0.9166666666666666,1,0.2727272727272729,0.6666666666666666,0.25,0,0,1,1,-0.22064393939393956,-0.16161616161616177,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
5QCS4M,750,easy-snail-cow,21,easy,snail,cow,snail-cow,96,96,1,1,0.8541666666666666,45,45,1,1,1,60,55,0.9166666666666666,1,0.7090909090909092,0.26666666666666666,0.65,0,0,1,1,0.1450757575757574,0.2909090909090908,0,NA,FALSE,7.358,30.476413675302336,0,NA,0,0,0,0,0
XMJ25D,690,easy-bulldozer-orange,21,easy,bulldozer,orange,bulldozer-orange,96,96,1,1,0.71875,46,46,1,1,0.4130434782608697,61,61,1,1,0.6393442622950818,0.36065573770491804,0.639344262295082,0,0,1,1,0.07940573770491821,-0.2263007840342121,0,NA,FALSE,7.245,30.684161950380954,0,NA,0,0,0,0,0
6THVBG,510,hard-acorn-coconut,21,hard,acorn,coconut,acorn-coconut,96,96,1,1,0.6666666666666665,45,45,1,1,1,60,60,1,1,0.6833333333333331,0.6833333333333333,0.31666666666666665,0,0,1,1,-0.016666666666666607,0.3166666666666669,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0
UUQJAd,570,hard-acorn-coconut,21,hard,acorn,coconut,acorn-coconut,96,96,1,1,0.71875,44,44,1,1,0.6136363636363638,60,40,0.6666666666666666,1,0.3000000000000001,0.2,0.4666666666666667,0,0,1,1,0.4187499999999999,0.31363636363636366,0,NA,FALSE,7.359,64.59783195342683,0,NA,0,0,0,0,0
TUFKTQ,450,easy-squirrel-eagle-distractor,21,easy-distractor,eagle,squirrel,squirrel-eagle,94,94,1,1,0.5531914893617025,44,44,1,1,0.22727272727272718,60,60,1,1,0.4166666666666665,0.5833333333333334,0.4166666666666667,0,0,1,1,0.13652482269503596,-0.18939393939393934,0,NA,FALSE,7.424,30.64022533377091,0,NA,0,0,0,0,0
UQBHFH,510,easy-turkey-swan,21,easy,turkey,swan,turkey-swan,96,68,0.7083333333333334,1,0.14705882352941163,45,17,0.37777777777777777,0,0,60,22,0.36666666666666664,0,0.7272727272727272,0.26666666666666666,0.1,0,0,0,0,-0.5802139037433156,-0.7272727272727272,0,NA,FALSE,7.166,30.008705384902377,1,insufficient looking,0,0,0,0,1
dKKWAR,450,hard-bulldozer-tractor,21,hard,bulldozer,tractor,bulldozer-tractor,96,67,0.6979166666666666,1,0.641791044776119,45,16,0.35555555555555557,0,0,59,58,0.9830508474576272,1,0.896551724137931,0.8813559322033898,0.1016949152542373,1,0,1,0,-0.254760679361812,-0.896551724137931,0,NA,FALSE,7.531,31.238358069681798,0,NA,0,0,0,0,0
GNXMNQ,660,hard-turkey-goat,21,hard,turkey,goat,turkey-goat,76,75,0.9868421052631579,1,0.41333333333333344,37,37,1,1,0.43243243243243246,51,51,1,1,0.27450980392156854,0.27450980392156865,0.7254901960784313,0,0,1,1,0.1388235294117649,0.15792262851086392,0,NA,FALSE,6.798,27.868000174039544,0,NA,0,0,0,0,0
UQBHFH,510,hard-cheese-butter,22,hard,cheese,butter,cheese-butter,96,96,1,1,1,45,45,1,1,1,60,21,0.35,0,0,0,0.35,0,0,0,0,1,1,0,NA,FALSE,7.3,30.005941770647652,1,insufficient looking,0,0,0,0,1
6THVBG,510,easy-turkey-swan-distractor,22,easy-distractor,swan,turkey,turkey-swan,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0
5QCS4M,750,hard-potato-pot,22,hard,potato,pot,potato-pot,96,96,1,1,0,44,44,1,1,0,61,61,1,1,0.06557377049180324,0.9344262295081968,0.06557377049180328,1,0,1,1,-0.06557377049180324,-0.06557377049180324,0,NA,FALSE,7.393,35.183766429023386,0,NA,0,0,0,0,0
d4HUR3,480,hard-bulldozer-tractor-distractor,22,hard-distractor,tractor,bulldozer,bulldozer-tractor,48,48,1,1,0.6875,22,22,1,1,0.6818181818181819,30,30,1,1,0.8333333333333333,0.8333333333333334,0.16666666666666666,1,0,1,1,-0.14583333333333326,-0.15151515151515138,0,NA,FALSE,7.602,15.34252099810691,0,NA,0,0,0,0,0
UUQJAd,570,easy-turtle-horse-distractor,22,easy-distractor,horse,turtle,turtle-horse,96,96,1,1,0.7708333333333331,46,46,1,1,0.5217391304347827,60,60,1,1,0.11666666666666675,0.8833333333333333,0.11666666666666667,1,0,1,1,0.6541666666666663,0.40507246376811595,0,NA,FALSE,7.391,64.6658011002034,0,NA,0,0,0,0,0
TUFKTQ,450,hard-turkey-goat-distractor,22,hard-distractor,goat,turkey,turkey-goat,95,67,0.7052631578947368,1,0.7014925373134329,44,44,1,1,0.5454545454545457,60,60,1,1,0.6333333333333336,0.6333333333333333,0.36666666666666664,0,0,1,1,0.06815920398009923,-0.08787878787878789,0,NA,FALSE,7.44,30.6627440111018,0,NA,0,0,0,0,0
GNXMNQ,660,hard-cheese-butter,22,hard,cheese,butter,cheese-butter,81,58,0.7160493827160493,1,0.4655172413793102,37,37,1,1,0.5405405405405407,49,49,1,1,0.7346938775510204,0.2653061224489796,0.7346938775510204,0,0,1,1,-0.2691766361717102,-0.19415333701047977,0,NA,FALSE,6.83,27.720787161834327,0,NA,0,0,0,0,0
FHRCdd,540,easy-snail-cow,22,easy,snail,cow,snail-cow,96,92,0.9583333333333334,1,0.4130434782608697,45,45,1,1,0.577777777777778,60,60,1,1,0.23333333333333342,0.7666666666666667,0.23333333333333334,0,0,1,1,0.17971014492753626,0.34444444444444455,0,NA,FALSE,7.4,30.005941770647652,0,NA,0,0,0,0,0
CKRG26,630,hard-turkey-goat-distractor,22,hard-distractor,goat,turkey,turkey-goat,48,48,1,1,0.5833333333333334,23,23,1,1,0.5217391304347826,30,30,1,1,1,0,1,0,1,1,1,-0.41666666666666663,-0.4782608695652174,0,NA,FALSE,7.266,15.002136938327546,0,NA,0,0,0,0,0
dKKWAR,450,easy-acorn-key,22,easy,acorn,key,acorn-key,94,36,0.3829787234042553,0,1,43,7,0.16279069767441862,0,1,59,35,0.5932203389830508,1,1,0,0.5932203389830508,0,0,0,0,0,0,0,NA,FALSE,7.532,31.3398546801955,1,insufficient looking,0,0,0,0,0
QGTESM,630,easy-snail-cow,22,easy,snail,cow,snail-cow,96,92,0.9583333333333334,1,0.5869565217391303,45,45,1,1,0.3111111111111112,60,60,1,1,0.7166666666666666,0.7166666666666667,0.2833333333333333,0,0,1,1,-0.1297101449275363,-0.40555555555555534,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
NPV5EF,570,easy-cheese-mud-distractor,22,easy-distractor,mud,cheese,cheese-mud,24,23,0.9583333333333334,1,0,11,11,1,1,0,15,15,1,1,0,0,1,0,1,1,1,0,0,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
QWGKVS,750,easy-snail-cow,22,easy,snail,cow,snail-cow,68,67,0.9852941176470589,1,0.6268656716417909,32,32,1,1,0.78125,45,45,1,1,0.6444444444444445,0.6444444444444445,0.35555555555555557,0,0,1,1,-0.01757877280265363,0.1368055555555555,0,NA,FALSE,6.799,26.559711913757234,0,NA,0,0,0,0,0
XMJ25D,690,easy-turkey-swan-distractor,22,easy-distractor,swan,turkey,turkey-swan,95,95,1,1,0.4210526315789476,45,45,1,1,0.35555555555555546,61,61,1,1,0.47540983606557374,0.47540983606557374,0.5245901639344263,0,0,1,1,-0.05435720448662612,-0.11985428051001829,0,NA,FALSE,6.881,30.56277384244414,0,NA,0,0,0,0,0
NPV5EF,570,easy-turtle-horse,23,easy,turtle,horse,turtle-horse,24,24,1,1,0.5,11,11,1,1,0.4545454545454545,15,15,1,1,0,0,1,0,1,1,1,0.5,0.4545454545454545,0,framerate issue,TRUE,7.066,7.50079930888895,1,framerate issue,0,0,0,0,NA
TUFKTQ,450,easy-cheese-mud-distractor,23,easy-distractor,mud,cheese,cheese-mud,95,54,0.5684210526315789,1,0,45,35,0.7777777777777778,1,0,59,54,0.9152542372881356,1,0.6666666666666666,0.3050847457627119,0.6101694915254238,0,0,1,1,-0.6666666666666666,-0.6666666666666666,0,NA,FALSE,7.412,30.65683335785833,0,NA,0,0,0,0,0
CKRG26,630,easy-squirrel-eagle-distractor,23,easy-distractor,eagle,squirrel,squirrel-eagle,48,48,1,1,0.4375,23,23,1,1,0.30434782608695654,30,30,1,1,0.23333333333333328,0.23333333333333334,0.7666666666666667,0,0,1,1,0.20416666666666672,0.07101449275362326,0,NA,FALSE,7.333,15.001439085563916,0,NA,0,0,0,0,0
QGTESM,630,hard-acorn-coconut,23,hard,acorn,coconut,acorn-coconut,96,96,1,1,0.0625,45,45,1,1,0,60,56,0.9333333333333333,1,0,0.9333333333333333,0,1,0,1,1,0.0625,0,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
dKKWAR,450,hard-turtle-frog-distractor,23,hard-distractor,frog,turtle,turtle-frog,94,62,0.6595744680851063,1,0,43,25,0.5813953488372093,1,0,60,35,0.5833333333333334,1,0.4857142857142857,0.2833333333333333,0.3,0,0,1,1,-0.4857142857142857,-0.4857142857142857,0,NA,FALSE,7.266,31.178501166648616,0,NA,0,0,0,0,0
FHRCdd,540,easy-bulldozer-orange,23,easy,bulldozer,orange,bulldozer-orange,96,96,1,1,0.6979166666666665,45,45,1,1,0.35555555555555546,60,60,1,1,0.5499999999999998,0.55,0.45,0,0,1,1,0.1479166666666667,-0.19444444444444436,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
UQBHFH,510,hard-turtle-frog,23,hard,turtle,frog,turtle-frog,96,44,0.4583333333333333,0,0,45,44,0.9777777777777777,1,0,60,34,0.5666666666666667,1,1,0.5666666666666667,0,0,0,0,1,-1,-1,0,NA,FALSE,7.273,30.067703478388854,1,insufficient looking,0,0,0,0,1
UUQJAd,570,easy-turkey-swan-distractor,23,easy-distractor,swan,turkey,turkey-swan,96,96,1,1,0.5,45,45,1,1,0.9111111111111112,60,18,0.3,0,0,0,0.3,0,0,0,0,0.5,0.9111111111111112,0,NA,FALSE,7.359,51.459315165182375,1,insufficient looking,0,0,0,0,0
6THVBG,510,easy-snail-cow-distractor,23,easy-distractor,cow,snail,snail-cow,95,95,1,1,0.6210526315789471,44,44,1,1,0.1818181818181819,60,21,0.35,0,0.047619047619047596,0.016666666666666666,0.3333333333333333,0,0,0,0,0.5734335839598995,0.13419913419913432,0,NA,FALSE,7.3,29.938127641730514,1,insufficient looking,0,0,0,0,0
XMJ25D,690,hard-cheese-butter-distractor,23,hard-distractor,butter,cheese,cheese-butter,95,95,1,1,0.5789473684210523,45,45,1,1,0.4666666666666666,59,16,0.2711864406779661,0,0.9375,0.01694915254237288,0.2542372881355932,0,0,0,0,-0.3585526315789477,-0.4708333333333334,0,NA,FALSE,7.347,30.59086406832126,1,insufficient looking,0,0,0,0,0
d4HUR3,480,hard-snail-worm-distractor,23,hard-distractor,worm,snail,snail-worm,48,36,0.75,1,0.8333333333333333,23,23,1,1,0.7391304347826086,30,30,1,1,0.6999999999999998,0.3,0.7,0,0,1,1,0.13333333333333341,0.0391304347826088,0,NA,FALSE,7.466,15.002099890159592,0,NA,0,0,0,0,0
QWGKVS,750,easy-turkey-swan,23,easy,turkey,swan,turkey-swan,63,46,0.7301587301587301,1,0.6086956521739129,30,30,1,1,0.3999999999999999,41,41,1,1,0.6585365853658538,0.34146341463414637,0.6585365853658537,0,0,1,1,-0.04984093319194094,-0.2585365853658539,0,NA,FALSE,6.704,24.662294027324474,0,NA,0,0,0,0,0
GNXMNQ,660,hard-snail-worm-distractor,23,hard-distractor,worm,snail,snail-worm,76,75,0.9868421052631579,1,0.8133333333333332,35,35,1,1,0.657142857142857,51,51,1,1,0.7254901960784313,0.7254901960784313,0.27450980392156865,0,0,1,1,0.08784313725490189,-0.06834733893557432,0,NA,FALSE,6.91,27.563736721067986,0,NA,0,0,0,0,0
5QCS4M,750,hard-turtle-frog-distractor,23,hard-distractor,frog,turtle,turtle-frog,96,43,0.4479166666666667,0,1,45,43,0.9555555555555556,1,1,59,59,1,1,1,1,0,1,0,0,1,0,0,0,NA,FALSE,7.333,29.93979386392823,1,insufficient looking,0,0,0,0,0
UQBHFH,510,easy-potato-glasses-distractor,24,easy-distractor,glasses,potato,potato-glasses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,unusually short trial,TRUE,1.266,30.02157800919411,1,insufficient looking - unusually short trial,0,0,0,0,1
QGTESM,630,hard-potato-pot-distractor,24,hard-distractor,pot,potato,potato-pot,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0,1,0,1,0,1,1,0,0,0,NA,FALSE,7.273,29.980048733421643,0,NA,0,0,0,0,0
TUFKTQ,450,easy-turtle-horse,24,easy,turtle,horse,turtle-horse,95,95,1,1,0,44,44,1,1,0,59,59,1,1,0,0,1,0,1,1,1,0,0,0,NA,FALSE,7.339,30.768745285870956,0,NA,0,0,0,0,0
5QCS4M,750,easy-cheese-mud,24,easy,cheese,mud,cheese-mud,96,96,1,1,0,45,45,1,1,0,60,60,1,1,0.08333333333333333,0.9166666666666666,0.08333333333333333,1,0,1,1,-0.08333333333333333,-0.08333333333333333,0,NA,FALSE,7.33,30.62338915465749,0,NA,0,0,0,0,0
