,SubjectInfo.subjID,Trials.trialID,absolute_onset,Trials.audio_lag_vs_video_lag,absolute_offset,SubjectInfo.testAge,SubjectInfo.gender,Trials.leftImage,Trials.rightImage,Trials.targetImage,Trials.targetAudio,Trials.trialType,Trials.carrier_onset,Trials.target_onset,Trials.target_offset,Trials.article_length,Trials.order,SubjectInfo.age_at_birth,SubjectInfo.language_list,SubjectInfo.condition_list,Trials.ordinal
0,dKKWAR,hard-acorn-coconut-distractor,2025-01-23 19:28:06.135,3.0,2025-01-23 19:28:13.735,450,m,coconut,acorn,coconut,see,hard-distractor,2,3.258748,4.381515,0.278,23,40 or more weeks,en,,12
0,6THVBG,hard-turtle-frog,2025-01-12 15:20:02.150,72.0,2025-01-12 15:20:09.473,510,f,frog,turtle,turtle,where,hard,2,3.231748,4.211068,0.251,23,39 weeks,en,,12
0,FHADJV,easy-bulldozer-orange,2025-01-29 17:22:00.976,14.0,2025-01-29 17:22:08.258,630,f,bulldozer,orange,bulldozer,see,easy,2,3.163748,4.286515,0.183,23,40 or more weeks,en,,12
0,CKRG26,hard-squirrel-monkey,2025-01-26 01:31:49.185,153.0,2025-01-26 01:31:56.756,630,f,squirrel,monkey,squirrel,see,hard,2,3.127748,4.107068,0.147,25,40 or more weeks,en,,13
0,XMJ25D,easy-turtle-horse-distractor,2025-01-23 19:46:30.965,72.0,2025-01-23 19:46:38.317,690,m,horse,turtle,horse,find,easy-distractor,2,3.175748,4.055907,0.195,25,39 weeks,en,,13
0,CLHZRF,hard-bulldozer-tractor-distractor,2025-01-28 15:15:00.747,5.0,2025-01-28 15:15:08.002,570,m,tractor,bulldozer,tractor,where,hard-distractor,2,3.1727480000000003,4.152068,0.192,25,37 weeks,en it,,13
0,TUFKTQ,easy-turkey-swan,2025-01-25 19:02:54.363,233.0,2025-01-25 19:03:01.857,450,f,turkey,swan,turkey,see,easy,2,3.2257480000000003,4.205068000000001,0.245,25,39 weeks,en,,13
0,ZM4dG6,hard-turtle-frog,2025-01-29 16:28:04.356,139.0,2025-01-29 16:28:11.780,570,f,turtle,frog,turtle,see,hard,2,3.2497480000000003,4.229068,0.269,25,37 weeks,en yue,,13
0,5QCS4M,hard-squirrel-monkey,2025-01-25 20:50:18.980,114.0,2025-01-25 20:50:26.356,750,f,squirrel,monkey,squirrel,where,hard,2,3.090748,4.070068,0.11,25,39 weeks,en ko,,13
0,dKKWAR,easy-bulldozer-orange-distractor,2025-01-23 19:28:21.484,3.0,2025-01-23 19:28:28.834,450,m,bulldozer,orange,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,25,40 or more weeks,en,,13
0,d4HUR3,easy-snail-cow-distractor,2025-01-24 02:49:25.269,291.0,2025-01-24 02:49:32.827,480,f,cow,snail,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,25,39 weeks,en,,13
0,M63GEd,hard-cheese-butter-distractor,2025-01-25 18:07:41.246,9.0,2025-01-25 18:07:48.606,660,f,cheese,butter,butter,see,hard-distractor,2,3.234748,4.214068,0.254,25,38 weeks,en,,13
0,HEYJKC,easy-squirrel-eagle-distractor,2025-01-27 14:02:41.171,98.0,2025-01-27 14:02:48.534,600,m,eagle,squirrel,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,25,39 weeks,en,,13
0,QWGKVS,easy-cheese-mud-distractor,2025-01-24 16:56:02.500,7.0,2025-01-24 16:56:09.789,750,m,cheese,mud,mud,look_at,easy-distractor,2,3.135748,4.015907,0.155,25,39 weeks,en,,13
0,QGVDBW,hard-potato-pot,2025-01-27 14:57:44.785,36.0,2025-01-27 14:57:52.520,480,m,potato,pot,potato,see,hard,2,3.222748,4.345515000000001,0.242,25,40 or more weeks,en ru,,13
0,YLPTX3,easy-squirrel-eagle-distractor,2025-01-29 17:37:46.418,260.0,2025-01-29 17:37:53.934,750,f,squirrel,eagle,eagle,find,easy-distractor,2,3.283748,4.2630680000000005,0.303,25,37 weeks,en,,13
0,UQBHFH,hard-potato-pot,2025-01-24 14:12:14.512,92.0,2025-01-24 14:12:21.852,510,f,pot,potato,potato,look_at,hard,2,3.210748,4.333515,0.23,25,40 or more weeks,en fr es,,13
0,FHRCdd,easy-turtle-horse,2025-01-24 17:30:28.043,64.0,2025-01-24 17:30:35.324,540,m,turtle,horse,turtle,where,easy,2,3.231748,4.211068,0.251,25,39 weeks,en ur,,13
0,L7Y4Y6,hard-bulldozer-tractor,2025-01-27 13:47:24.076,336.0,2025-01-27 13:47:31.683,510,m,bulldozer,tractor,bulldozer,look_at,hard,2,3.210748,4.333515,0.23,25,40 or more weeks,en,,13
0,YK3WN6,easy-cheese-mud-distractor,2025-01-27 22:39:29.390,34.0,2025-01-27 22:39:36.671,720,m,mud,cheese,mud,see,easy-distractor,2,3.125748,4.0059070000000006,0.145,25,39 weeks,en,,13
0,cZRGZV,hard-bulldozer-tractor-distractor,2025-01-27 01:05:59.275,126.0,2025-01-27 01:06:06.676,630,f,bulldozer,tractor,tractor,look_at,hard-distractor,2,3.1727480000000003,4.152068,0.192,25,39 weeks,en es,,13
0,6THVBG,easy-squirrel-eagle-distractor,2025-01-12 15:20:17.576,3.0,2025-01-12 15:20:24.832,510,f,eagle,squirrel,eagle,see,easy-distractor,2,3.283748,4.2630680000000005,0.303,25,39 weeks,en,,13
0,NPV5EF,easy-squirrel-eagle-distractor,2025-01-23 18:02:33.214,6.0,2025-01-23 18:02:40.493,570,m,squirrel,eagle,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,25,39 weeks,en hak cmn ru,,13
0,UUQJAd,easy-snail-cow,2025-01-24 13:28:49.321,173.0,2025-01-24 13:28:56.738,570,f,snail,cow,snail,where,easy,2,3.1367480000000003,4.016907000000001,0.156,25,38 weeks,en fr,,13
0,HKHYFS,hard-turkey-goat-distractor,2025-01-27 22:54:22.751,4.0,2025-01-27 22:54:30.333,690,f,turkey,goat,goat,where,hard-distractor,2,3.183748,4.063907,0.203,25,39 weeks,en,,13
0,FHADJV,hard-snail-worm,2025-01-29 17:22:17.004,11.0,2025-01-29 17:22:24.278,630,f,worm,snail,snail,find,hard,2,3.1087480000000003,3.988907,0.128,25,40 or more weeks,en,,13
0,QGTESM,easy-potato-glasses,2025-01-25 17:27:18.176,13.0,2025-01-25 17:27:25.583,630,m,glasses,potato,potato,where,easy,2,3.210748,4.333515,0.23,25,39 weeks,en,,13
0,BFLJ23,hard-turkey-goat,2025-01-29 21:41:28.332,124.0,2025-01-29 21:41:35.726,450,f,goat,turkey,turkey,see,hard,2,3.2257480000000003,4.205068000000001,0.245,25,40 or more weeks,en,,13
0,VcKZT3,easy-turkey-swan-distractor,2025-01-28 02:52:18.460,7.0,2025-01-28 02:52:25.736,690,f,swan,turkey,swan,where,easy-distractor,2,3.145748,4.025907,0.165,25,39 weeks,en,,13
0,ACW6AZ,hard-cheese-butter,2025-01-26 17:07:59.751,58.0,2025-01-26 17:08:07.068,630,f,butter,cheese,cheese,see,hard,2,3.1487480000000003,4.128068000000001,0.168,25,39 weeks,en egy,,13
0,MGVZH3,easy-potato-glasses-distractor,2025-01-29 20:03:13.537,186.0,2025-01-29 20:03:20.981,720,f,glasses,potato,glasses,see,easy-distractor,2,3.1607480000000003,4.140068,0.18,25,40 or more weeks,en fr cmn,,13
0,GNXMNQ,easy-turtle-horse-distractor,2025-01-24 00:45:50.106,79.0,2025-01-24 00:45:57.441,660,m,horse,turtle,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,25,37 weeks,en te ur,,13
0,QEKHZQ,hard-turtle-frog-distractor,2025-01-26 21:17:17.034,4.0,2025-01-26 21:17:24.284,480,f,turtle,frog,frog,find,hard-distractor,2,3.127748,4.007907,0.147,25,40 or more weeks,en vi,,13
0,R6N65Q,easy-cheese-mud-distractor,2025-01-27 23:52:03.805,124.0,2025-01-27 23:52:11.162,540,m,cheese,mud,mud,find,easy-distractor,2,3.125748,4.0059070000000006,0.145,25,40 or more weeks,en,,13
0,CLHZRF,hard-acorn-coconut,2025-01-28 15:15:11.245,87.0,2025-01-28 15:15:18.613,570,m,acorn,coconut,acorn,look_at,hard,2,3.1567480000000003,4.136068,0.176,26,37 weeks,en it,,14
0,MGVZH3,easy-turkey-swan,2025-01-29 20:03:23.248,298.0,2025-01-29 20:03:30.822,720,f,turkey,swan,turkey,where,easy,2,3.224748,4.2040679999999995,0.244,26,40 or more weeks,en fr cmn,,14
0,VcKZT3,easy-turtle-horse-distractor,2025-01-28 02:52:27.364,6.0,2025-01-28 02:52:34.637,690,f,horse,turtle,horse,look_at,easy-distractor,2,3.149748,4.029907000000001,0.169,26,39 weeks,en,,14
0,QEKHZQ,easy-turkey-swan-distractor,2025-01-26 21:17:30.477,3.0,2025-01-26 21:17:37.744,480,f,turkey,swan,swan,see,easy-distractor,2,3.110748,3.990907,0.13,26,40 or more weeks,en vi,,14
0,HEYJKC,easy-snail-cow-distractor,2025-01-27 14:02:49.588,104.0,2025-01-27 14:02:56.954,600,m,cow,snail,cow,see,easy-distractor,2,3.1847480000000004,4.064907000000001,0.204,26,39 weeks,en,,14
0,QGVDBW,hard-turtle-frog-distractor,2025-01-27 14:57:54.657,467.0,2025-01-27 14:58:02.380,480,m,frog,turtle,frog,find,hard-distractor,2,3.127748,4.007907,0.147,26,40 or more weeks,en ru,,14
0,YLPTX3,easy-bulldozer-orange-distractor,2025-01-29 17:37:54.641,269.0,2025-01-29 17:38:02.153,750,f,orange,bulldozer,orange,see,easy-distractor,2,3.1967480000000004,4.176068000000001,0.216,26,37 weeks,en,,14
0,R6N65Q,easy-turkey-swan-distractor,2025-01-27 23:52:13.944,428.0,2025-01-27 23:52:21.633,540,m,turkey,swan,swan,where,easy-distractor,2,3.145748,4.025907,0.165,26,40 or more weeks,en,,14
0,ACW6AZ,hard-turtle-frog-distractor,2025-01-26 17:08:10.299,179.0,2025-01-26 17:08:17.738,630,f,turtle,frog,frog,find,hard-distractor,2,3.127748,4.007907,0.147,26,39 weeks,en egy,,14
0,FHADJV,easy-acorn-key-distractor,2025-01-29 17:22:27.484,14.0,2025-01-29 17:22:34.778,630,f,acorn,key,key,where,easy-distractor,2,3.275748,4.155907,0.295,26,40 or more weeks,en,,14
0,CKRG26,hard-cheese-butter-distractor,2025-01-26 01:31:58.992,311.0,2025-01-26 01:32:06.704,630,f,butter,cheese,butter,look_at,hard-distractor,2,3.2607480000000004,4.240068000000001,0.28,26,40 or more weeks,en,,14
0,YK3WN6,easy-turkey-swan-distractor,2025-01-27 22:39:38.714,24.0,2025-01-27 22:39:45.991,720,m,turkey,swan,swan,look_at,easy-distractor,2,3.145748,4.025907,0.165,26,39 weeks,en,,14
0,5QCS4M,easy-potato-glasses-distractor,2025-01-25 20:50:29.967,141.0,2025-01-25 20:50:37.386,750,f,glasses,potato,glasses,look_at,easy-distractor,2,3.1207480000000003,4.100068,0.14,26,39 weeks,en ko,,14
0,ZM4dG6,easy-potato-glasses,2025-01-29 16:28:12.951,160.0,2025-01-29 16:28:20.403,570,f,potato,glasses,potato,where,easy,2,3.210748,4.333515,0.23,26,37 weeks,en yue,,14
0,L7Y4Y6,easy-acorn-key,2025-01-27 13:47:32.834,369.0,2025-01-27 13:47:40.462,510,m,key,acorn,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,26,40 or more weeks,en,,14
0,cZRGZV,easy-potato-glasses-distractor,2025-01-27 01:06:07.386,149.0,2025-01-27 01:06:14.805,630,f,glasses,potato,glasses,where,easy-distractor,2,3.1207480000000003,4.100068,0.14,26,39 weeks,en es,,14
0,HKHYFS,easy-snail-cow,2025-01-27 22:54:31.723,1.0,2025-01-27 22:54:39.113,690,f,cow,snail,snail,find,easy,2,3.1087480000000003,3.988907,0.128,26,39 weeks,en,,14
0,BFLJ23,hard-bulldozer-tractor-distractor,2025-01-29 21:41:37.339,133.0,2025-01-29 21:41:44.747,450,f,bulldozer,tractor,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,26,40 or more weeks,en,,14
0,QGTESM,easy-squirrel-eagle,2025-01-25 17:27:27.968,11.0,2025-01-25 17:27:35.335,630,m,eagle,squirrel,squirrel,find,easy,2,3.127748,4.107068,0.147,26,39 weeks,en,,14
0,NPV5EF,hard-snail-worm,2025-01-23 18:02:42.828,7.0,2025-01-23 18:02:50.113,570,m,snail,worm,snail,look_at,hard,2,3.1367480000000003,4.016907000000001,0.156,26,39 weeks,en hak cmn ru,,14
0,M63GEd,easy-turtle-horse-distractor,2025-01-25 18:07:51.938,21.0,2025-01-25 18:07:59.339,660,f,horse,turtle,horse,look_at,easy-distractor,2,3.149748,4.029907000000001,0.169,26,38 weeks,en,,14
0,dKKWAR,easy-potato-glasses,2025-01-23 19:28:31.234,1.0,2025-01-23 19:28:38.615,450,m,glasses,potato,potato,look_at,easy,2,3.210748,4.333515,0.23,26,40 or more weeks,en,,14
0,UUQJAd,hard-squirrel-monkey-distractor,2025-01-24 13:28:58.452,174.0,2025-01-24 13:29:05.868,570,f,squirrel,monkey,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,26,38 weeks,en fr,,14
0,6THVBG,hard-snail-worm-distractor,2025-01-12 15:20:27.289,79.0,2025-01-12 15:20:34.602,510,f,worm,snail,worm,where,hard-distractor,2,3.1197480000000004,3.9999070000000003,0.139,26,39 weeks,en,,14
0,FHRCdd,hard-acorn-coconut-distractor,2025-01-24 17:30:38.377,165.0,2025-01-24 17:30:45.774,540,m,acorn,coconut,coconut,see,hard-distractor,2,3.258748,4.381515,0.278,26,39 weeks,en ur,,14
0,UQBHFH,hard-acorn-coconut,2025-01-24 14:12:23.712,52.0,2025-01-24 14:12:31.037,510,f,coconut,acorn,acorn,find,hard,2,3.216748,4.196068,0.236,26,40 or more weeks,en fr es,,14
0,QWGKVS,hard-squirrel-monkey-distractor,2025-01-24 16:56:10.611,39.0,2025-01-24 16:56:17.908,750,m,monkey,squirrel,monkey,where,hard-distractor,2,3.114748,4.094068,0.134,26,39 weeks,en,,14
0,d4HUR3,hard-squirrel-monkey-distractor,2025-01-24 02:49:33.978,343.0,2025-01-24 02:49:41.569,480,f,squirrel,monkey,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,26,39 weeks,en,,14
0,TUFKTQ,hard-acorn-coconut-distractor,2025-01-25 19:03:03.372,202.0,2025-01-25 19:03:10.859,450,f,acorn,coconut,coconut,find,hard-distractor,2,3.258748,4.381515,0.278,26,39 weeks,en,,14
0,XMJ25D,hard-snail-worm,2025-01-23 19:46:40.183,88.0,2025-01-23 19:46:47.518,690,m,worm,snail,snail,look_at,hard,2,3.1367480000000003,4.016907000000001,0.156,26,39 weeks,en,,14
0,GNXMNQ,hard-acorn-coconut,2025-01-24 00:45:58.638,7.0,2025-01-24 00:46:05.920,660,m,acorn,coconut,acorn,look_at,hard,2,3.1567480000000003,4.136068,0.176,26,37 weeks,en te ur,,14
0,HEYJKC,easy-turkey-swan-distractor,2025-01-27 14:02:58.032,94.0,2025-01-27 14:03:05.384,600,m,swan,turkey,swan,look_at,easy-distractor,2,3.145748,4.025907,0.165,27,39 weeks,en,,15
0,CLHZRF,hard-cheese-butter,2025-01-28 15:15:21.785,82.0,2025-01-28 15:15:29.153,570,m,butter,cheese,cheese,see,hard,2,3.1487480000000003,4.128068000000001,0.168,27,37 weeks,en it,,15
0,cZRGZV,hard-snail-worm,2025-01-27 01:06:15.714,141.0,2025-01-27 01:06:23.125,630,f,worm,snail,snail,see,hard,2,3.1087480000000003,3.988907,0.128,27,39 weeks,en es,,15
0,5QCS4M,easy-turtle-horse,2025-01-25 20:50:40.786,161.0,2025-01-25 20:50:48.196,750,f,turtle,horse,turtle,find,easy,2,3.2497480000000003,4.229068,0.269,27,39 weeks,en ko,,15
0,QGVDBW,hard-bulldozer-tractor,2025-01-27 14:58:05.659,481.0,2025-01-27 14:58:13.433,480,m,tractor,bulldozer,bulldozer,look_at,hard,2,3.210748,4.333515,0.23,27,40 or more weeks,en ru,,15
0,QGTESM,easy-acorn-key-distractor,2025-01-25 17:27:37.080,11.0,2025-01-25 17:27:44.530,630,m,acorn,key,key,look_at,easy-distractor,2,3.275748,4.155907,0.295,27,39 weeks,en,,15
0,QEKHZQ,hard-potato-pot-distractor,2025-01-26 21:17:43.860,3.0,2025-01-26 21:17:51.144,480,f,potato,pot,pot,where,hard-distractor,2,3.308748,4.188907,0.328,27,40 or more weeks,en vi,,15
0,CKRG26,easy-turkey-swan-distractor,2025-01-26 01:32:08.674,258.0,2025-01-26 01:32:16.361,630,f,swan,turkey,swan,where,easy-distractor,2,3.145748,4.025907,0.165,27,40 or more weeks,en,,15
0,FHADJV,easy-squirrel-eagle-distractor,2025-01-29 17:22:38.156,4.0,2025-01-29 17:22:45.418,630,f,squirrel,eagle,eagle,see,easy-distractor,2,3.283748,4.2630680000000005,0.303,27,40 or more weeks,en,,15
0,M63GEd,easy-squirrel-eagle-distractor,2025-01-25 18:08:02.780,6.0,2025-01-25 18:08:10.195,660,f,eagle,squirrel,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,27,38 weeks,en,,15
0,dKKWAR,hard-snail-worm,2025-01-23 19:28:41.218,3.0,2025-01-23 19:28:48.816,450,m,worm,snail,snail,find,hard,2,3.1087480000000003,3.988907,0.128,27,40 or more weeks,en,,15
0,NPV5EF,easy-potato-glasses-distractor,2025-01-23 18:02:52.630,6.0,2025-01-23 18:02:59.913,570,m,glasses,potato,glasses,find,easy-distractor,2,3.1607480000000003,4.140068,0.18,27,39 weeks,en hak cmn ru,,15
0,YLPTX3,easy-cheese-mud-distractor,2025-01-29 17:38:02.920,237.0,2025-01-29 17:38:10.413,750,f,cheese,mud,mud,where,easy-distractor,2,3.135748,4.015907,0.155,27,37 weeks,en,,15
0,YK3WN6,easy-turtle-horse-distractor,2025-01-27 22:40:11.084,2.0,2025-01-27 22:40:18.321,720,m,horse,turtle,horse,where,easy-distractor,2,3.149748,4.029907000000001,0.169,27,39 weeks,en,,15
0,BFLJ23,easy-squirrel-eagle-distractor,2025-01-29 21:41:46.552,134.0,2025-01-29 21:41:53.966,450,f,squirrel,eagle,eagle,look_at,easy-distractor,2,3.303748,4.283068,0.323,27,40 or more weeks,en,,15
0,R6N65Q,easy-potato-glasses,2025-01-27 23:52:26.443,128.0,2025-01-27 23:52:33.833,540,m,potato,glasses,potato,look_at,easy,2,3.210748,4.333515,0.23,27,40 or more weeks,en,,15
0,MGVZH3,easy-turtle-horse,2025-01-29 20:03:32.965,320.0,2025-01-29 20:03:40.562,720,f,horse,turtle,turtle,look_at,easy,2,3.231748,4.211068,0.251,27,40 or more weeks,en fr cmn,,15
0,UUQJAd,easy-acorn-key,2025-01-24 13:29:07.526,163.0,2025-01-24 13:29:14.938,570,f,acorn,key,acorn,look_at,easy,2,3.1567480000000003,4.136068,0.176,27,38 weeks,en fr,,15
0,ACW6AZ,easy-squirrel-eagle,2025-01-26 17:08:21.175,181.0,2025-01-26 17:08:28.618,630,f,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,27,39 weeks,en egy,,15
0,FHRCdd,hard-bulldozer-tractor-distractor,2025-01-24 17:30:48.892,192.0,2025-01-24 17:30:56.334,540,m,tractor,bulldozer,tractor,find,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,27,39 weeks,en ur,,15
0,GNXMNQ,hard-bulldozer-tractor-distractor,2025-01-24 00:46:07.167,68.0,2025-01-24 00:46:14.500,660,m,bulldozer,tractor,tractor,see,hard-distractor,2,3.1647480000000003,4.144068000000001,0.184,27,37 weeks,en te ur,,15
0,QWGKVS,hard-snail-worm,2025-01-24 16:56:19.046,86.0,2025-01-24 16:56:26.408,750,m,worm,snail,snail,find,hard,2,3.1087480000000003,3.988907,0.128,27,39 weeks,en,,15
0,6THVBG,easy-bulldozer-orange,2025-01-12 15:20:36.861,60.0,2025-01-12 15:20:44.162,510,f,bulldozer,orange,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,27,39 weeks,en,,15
0,ZM4dG6,hard-turkey-goat,2025-01-29 16:28:21.539,155.0,2025-01-29 16:28:28.981,570,f,turkey,goat,turkey,look_at,hard,2,3.224748,4.2040679999999995,0.244,27,37 weeks,en yue,,15
0,VcKZT3,easy-potato-glasses-distractor,2025-01-28 02:52:36.224,6.0,2025-01-28 02:52:43.495,690,f,glasses,potato,glasses,see,easy-distractor,2,3.1607480000000003,4.140068,0.18,27,39 weeks,en,,15
0,d4HUR3,easy-bulldozer-orange-distractor,2025-01-24 02:49:42.781,370.0,2025-01-24 02:49:50.408,480,f,bulldozer,orange,orange,look_at,easy-distractor,2,3.175748,4.155068,0.195,27,39 weeks,en,,15
0,HKHYFS,easy-bulldozer-orange,2025-01-27 22:54:40.385,2.0,2025-01-27 22:54:47.994,690,f,orange,bulldozer,bulldozer,look_at,easy,2,3.210748,4.333515,0.23,27,39 weeks,en,,15
0,TUFKTQ,hard-turtle-frog-distractor,2025-01-25 19:03:12.554,208.0,2025-01-25 19:03:20.033,450,f,frog,turtle,frog,where,hard-distractor,2,3.182748,4.062907,0.202,27,39 weeks,en,,15
0,XMJ25D,hard-squirrel-monkey-distractor,2025-01-23 19:46:50.159,44.0,2025-01-23 19:46:57.458,690,m,monkey,squirrel,monkey,see,hard-distractor,2,3.1697480000000002,4.149068,0.189,27,39 weeks,en,,15
0,L7Y4Y6,hard-turkey-goat,2025-01-27 13:47:41.761,338.0,2025-01-27 13:47:49.343,510,m,turkey,goat,turkey,see,hard,2,3.2257480000000003,4.205068000000001,0.245,27,40 or more weeks,en,,15
0,UQBHFH,easy-snail-cow-distractor,2025-01-24 14:12:32.851,87.0,2025-01-24 14:12:40.196,510,f,snail,cow,cow,where,easy-distractor,2,3.1607480000000003,4.040907000000001,0.18,27,40 or more weeks,en fr es,,15
0,YLPTX3,hard-potato-pot-distractor,2025-01-29 17:38:11.200,299.0,2025-01-29 17:38:18.773,750,f,pot,potato,pot,look_at,hard-distractor,2,3.308748,4.188907,0.328,28,37 weeks,en,,16
0,M63GEd,hard-potato-pot,2025-01-25 18:08:13.540,17.0,2025-01-25 18:08:20.918,660,f,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,28,38 weeks,en,,16
0,NPV5EF,hard-cheese-butter-distractor,2025-01-23 18:03:02.209,3.0,2025-01-23 18:03:09.473,570,m,cheese,butter,butter,see,hard-distractor,2,3.234748,4.214068,0.254,28,39 weeks,en hak cmn ru,,16
0,VcKZT3,easy-bulldozer-orange,2025-01-28 02:52:45.024,7.0,2025-01-28 02:52:52.315,690,f,bulldozer,orange,bulldozer,find,easy,2,3.163748,4.286515,0.183,28,39 weeks,en,,16
0,QWGKVS,easy-acorn-key-distractor,2025-01-24 16:56:27.225,39.0,2025-01-24 16:56:34.528,750,m,acorn,key,key,see,easy-distractor,2,3.2817480000000003,4.161907,0.301,28,39 weeks,en,,16
0,QEKHZQ,easy-squirrel-eagle,2025-01-26 21:17:57.158,3.0,2025-01-26 21:18:04.450,480,f,squirrel,eagle,squirrel,look_at,easy,2,3.090748,4.070068,0.11,28,40 or more weeks,en vi,,16
0,L7Y4Y6,hard-potato-pot,2025-01-27 13:47:50.318,339.0,2025-01-27 13:47:57.922,510,m,pot,potato,potato,find,hard,2,3.222748,4.345515000000001,0.242,28,40 or more weeks,en,,16
0,QGTESM,hard-snail-worm-distractor,2025-01-25 17:27:46.688,12.0,2025-01-25 17:27:54.097,630,m,snail,worm,worm,see,hard-distractor,2,3.182748,4.062907,0.202,28,39 weeks,en,,16
0,XMJ25D,hard-potato-pot,2025-01-23 19:46:59.221,43.0,2025-01-23 19:47:06.518,690,m,pot,potato,potato,where,hard,2,3.210748,4.333515,0.23,28,39 weeks,en,,16
0,HEYJKC,hard-cheese-butter,2025-01-27 14:03:06.919,107.0,2025-01-27 14:03:14.304,600,m,cheese,butter,cheese,find,hard,2,3.1487480000000003,4.128068000000001,0.168,28,39 weeks,en,,16
0,QGVDBW,easy-acorn-key,2025-01-27 14:58:15.581,68.0,2025-01-27 14:58:23.297,480,m,key,acorn,acorn,where,easy,2,3.1567480000000003,4.136068,0.176,28,40 or more weeks,en ru,,16
0,d4HUR3,hard-acorn-coconut,2025-01-24 02:49:51.606,312.0,2025-01-24 02:49:59.167,480,f,coconut,acorn,acorn,find,hard,2,3.216748,4.196068,0.236,28,39 weeks,en,,16
0,GNXMNQ,easy-turkey-swan-distractor,2025-01-24 00:46:15.665,55.0,2025-01-24 00:46:22.980,660,m,turkey,swan,swan,find,easy-distractor,2,3.110748,3.990907,0.13,28,37 weeks,en te ur,,16
0,YK3WN6,hard-bulldozer-tractor,2025-01-27 22:40:21.092,129.0,2025-01-27 22:40:28.481,720,m,bulldozer,tractor,bulldozer,find,hard,2,3.163748,4.286515,0.183,28,39 weeks,en,,16
0,FHADJV,easy-potato-glasses,2025-01-29 17:22:48.722,11.0,2025-01-29 17:22:55.998,630,f,potato,glasses,potato,look_at,easy,2,3.210748,4.333515,0.23,28,40 or more weeks,en,,16
0,UQBHFH,easy-cheese-mud,2025-01-24 14:12:41.784,83.0,2025-01-24 14:12:49.126,510,f,cheese,mud,cheese,see,easy,2,3.1487480000000003,4.128068000000001,0.168,28,40 or more weeks,en fr es,,16
0,ZM4dG6,hard-bulldozer-tractor,2025-01-29 16:28:29.699,159.0,2025-01-29 16:28:37.145,570,f,tractor,bulldozer,bulldozer,find,hard,2,3.163748,4.286515,0.183,28,37 weeks,en yue,,16
0,FHRCdd,easy-squirrel-eagle-distractor,2025-01-24 17:30:59.235,200.0,2025-01-24 17:31:06.683,540,m,eagle,squirrel,eagle,look_at,easy-distractor,2,3.303748,4.283068,0.323,28,39 weeks,en ur,,16
0,dKKWAR,easy-squirrel-eagle-distractor,2025-01-23 19:28:51.491,2.0,2025-01-23 19:28:59.076,450,m,eagle,squirrel,eagle,where,easy-distractor,2,3.303748,4.283068,0.323,28,40 or more weeks,en,,16
0,cZRGZV,easy-turtle-horse-distractor,2025-01-27 01:06:23.821,141.0,2025-01-27 01:06:31.215,630,f,horse,turtle,horse,find,easy-distractor,2,3.175748,4.055907,0.195,28,39 weeks,en es,,16
0,CLHZRF,hard-turtle-frog-distractor,2025-01-28 15:15:32.360,107.0,2025-01-28 15:15:39.744,570,m,turtle,frog,frog,find,hard-distractor,2,3.127748,4.007907,0.147,28,37 weeks,en it,,16
0,MGVZH3,hard-snail-worm,2025-01-29 20:03:43.060,328.0,2025-01-29 20:03:50.662,720,f,snail,worm,snail,find,hard,2,3.1087480000000003,3.988907,0.128,28,40 or more weeks,en fr cmn,,16
0,ACW6AZ,hard-bulldozer-tractor,2025-01-26 17:08:32.581,168.0,2025-01-26 17:08:40.008,630,f,tractor,bulldozer,bulldozer,where,hard,2,3.210748,4.333515,0.23,28,39 weeks,en egy,,16
0,CKRG26,hard-acorn-coconut-distractor,2025-01-26 01:32:18.721,369.0,2025-01-26 01:32:26.488,630,f,coconut,acorn,coconut,find,hard-distractor,2,3.258748,4.381515,0.278,28,40 or more weeks,en,,16
0,UUQJAd,hard-cheese-butter,2025-01-24 13:29:16.596,156.0,2025-01-24 13:29:23.998,570,f,butter,cheese,cheese,find,hard,2,3.1487480000000003,4.128068000000001,0.168,28,38 weeks,en fr,,16
