"","...1","word","word_type","survey_type","type","value","responded","duration_in_seconds","StartDate","local_id","age_rounded","gender","date_created","duration_days","duration_weeks"
"2356",2356,"who","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2357",2357,"who","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2358",2358,"who","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2359",2359,"who","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2360",2360,"who","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2361",2361,"who","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2362",2362,"who","cdi_words","1","understands",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2363",2363,"who","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2364",2364,"who","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2365",2365,"who","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2366",2366,"who","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2367",2367,"who","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2368",2368,"who","cdi_words","1","understands",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2369",2369,"who","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2370",2370,"who","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2371",2371,"who","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2372",2372,"who","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2373",2373,"who","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2374",2374,"who","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2375",2375,"who","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2376",2376,"who","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2377",2377,"away","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2378",2378,"away","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2379",2379,"away","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2380",2380,"away","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2381",2381,"away","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2382",2382,"away","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2383",2383,"away","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2384",2384,"away","cdi_words","1","understands",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2385",2385,"away","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2386",2386,"away","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2387",2387,"away","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2388",2388,"away","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2389",2389,"away","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2390",2390,"away","cdi_words","1","understands",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2391",2391,"away","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2392",2392,"away","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2393",2393,"away","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2394",2394,"away","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2395",2395,"away","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2396",2396,"away","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2397",2397,"away","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2398",2398,"away","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2399",2399,"out","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2400",2400,"out","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2401",2401,"out","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2402",2402,"out","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2403",2403,"out","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2404",2404,"out","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2405",2405,"out","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2406",2406,"out","cdi_words","1","understands",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2407",2407,"out","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2408",2408,"out","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2409",2409,"out","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2410",2410,"out","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2411",2411,"out","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2412",2412,"out","cdi_words","1","understands",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2413",2413,"out","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2414",2414,"out","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2415",2415,"out","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2416",2416,"out","cdi_words","1","understands",1,1,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2417",2417,"out","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2418",2418,"out","cdi_words","1","understands",1,1,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2419",2419,"out","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2420",2420,"out","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2421",2421,"other","cdi_words","1","produces",2,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2422",2422,"other","cdi_words","1","understands",2,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2423",2423,"other","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2424",2424,"other","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2425",2425,"other","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2426",2426,"other","cdi_words","1","understands",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2427",2427,"other","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2428",2428,"other","cdi_words","1","understands",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2429",2429,"other","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2430",2430,"other","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2431",2431,"other","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2432",2432,"other","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2433",2433,"other","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2434",2434,"other","cdi_words","1","understands",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2435",2435,"other","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2436",2436,"other","cdi_words","1","understands",1,1,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2437",2437,"other","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2438",2438,"other","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2439",2439,"other","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2440",2440,"other","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2441",2441,"other","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2442",2442,"other","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2443",2443,"some","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2444",2444,"some","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2445",2445,"some","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2446",2446,"some","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2447",2447,"some","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2448",2448,"some","cdi_words","1","understands",1,1,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2449",2449,"some","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2450",2450,"some","cdi_words","1","understands",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2451",2451,"some","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2452",2452,"some","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2453",2453,"some","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2454",2454,"some","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2455",2455,"some","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2456",2456,"some","cdi_words","1","understands",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2457",2457,"some","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2458",2458,"some","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2459",2459,"some","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2460",2460,"some","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2461",2461,"some","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2462",2462,"some","cdi_words","1","understands",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2463",2463,"some","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2464",2464,"some","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2465",2465,"lion","cdi_words","1","produces",NA,0,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2466",2466,"lion","cdi_words","1","understands",1,1,245,2026-04-29 06:56:14,"VVI196",450,"f","4/14/26",15,2
"2467",2467,"lion","cdi_words","1","produces",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2468",2468,"lion","cdi_words","1","understands",NA,0,104,2026-03-29 15:34:33,"VVI183",420,"m","3/29/26",0,0
"2469",2469,"lion","cdi_words","1","produces",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2470",2470,"lion","cdi_words","1","understands",NA,0,125,2026-04-30 08:46:28,"VVI197",450,"m","4/14/26",16,2
"2471",2471,"lion","cdi_words","1","produces",NA,0,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2472",2472,"lion","cdi_words","1","understands",1,1,213,2026-02-15 21:07:24,"VVI142",450,"f","2/16/26",-1,0
"2473",2473,"lion","cdi_words","1","produces",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2474",2474,"lion","cdi_words","1","understands",NA,0,76,2026-04-02 15:03:35,"VVI186",450,"m","2/26/04",0,0
"2475",2475,"lion","cdi_words","1","produces",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2476",2476,"lion","cdi_words","1","understands",NA,0,223,2026-03-09 15:51:32,"VVI162",510,"f","2/24/26",13,2
"2477",2477,"lion","cdi_words","1","produces",NA,0,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2478",2478,"lion","cdi_words","1","understands",1,1,207,2026-04-08 10:48:19,"VVI193",450,"f","8/26/04",0,0
"2479",2479,"lion","cdi_words","1","produces",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2480",2480,"lion","cdi_words","1","understands",NA,0,131,2026-04-28 16:52:20,"VVI201",420,"m","4/27/26",1,0
"2481",2481,"lion","cdi_words","1","produces",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2482",2482,"lion","cdi_words","1","understands",NA,0,216,2026-03-08 20:15:37,"VVI146",510,"f","2/17/26",19,3
"2483",2483,"lion","cdi_words","1","produces",NA,0,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2484",2484,"lion","cdi_words","1","understands",1,1,179,2026-03-09 12:13:10,"VVI160",510,"m","2/23/26",14,2
"2485",2485,"lion","cdi_words","1","produces",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2486",2486,"lion","cdi_words","1","understands",NA,0,102,2026-03-08 18:49:54,"VVI164",480,"m","2/25/26",11,2
"2487",2487,"sock","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2488",2488,"bathtub","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2489",2489,"shower","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2490",2490,"balloon","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2491",2491,"dresser","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2492",2492,"kite","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2493",2493,"camel","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2494",2494,"elephant","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2495",2495,"ladybug","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2496",2496,"cloud","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2497",2497,"tree","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2498",2498,"zipper","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2499",2499,"crow","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2500",2500,"penguin","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2501",2501,"seahorse","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2502",2502,"duck","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2503",2503,"chicken","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2504",2504,"butterfly","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2505",2505,"lizard","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2506",2506,"walrus","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2507",2507,"snake","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2508",2508,"truck","extra_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2509",2509,"car","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2510",2510,"airplane","extra_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2511",2511,"baa baa","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2512",2512,"meow","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2513",2513,"ouch","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2514",2514,"uh oh","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2515",2515,"woof woof","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2516",2516,"bear","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2517",2517,"bird","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2518",2518,"cat","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2519",2519,"dog","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2520",2520,"duck","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2521",2521,"horse","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2522",2522,"airplane","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2523",2523,"boat","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2524",2524,"car","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2525",2525,"ball","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2526",2526,"book","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2527",2527,"game","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2528",2528,"applesauce","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2529",2529,"candy","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2530",2530,"coke","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2531",2531,"cracker","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2532",2532,"juice","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2533",2533,"meat","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2534",2534,"milk","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2535",2535,"peas","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2536",2536,"hat","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2537",2537,"necklace","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2538",2538,"shoe","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2539",2539,"sock","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2540",2540,"chin","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2541",2541,"ear","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2542",2542,"hand","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2543",2543,"leg","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2544",2544,"broom","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2545",2545,"comb","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2546",2546,"mop","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2547",2547,"plate","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2548",2548,"trash","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2549",2549,"tray","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2550",2550,"towel","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2551",2551,"bed","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2552",2552,"bedroom","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2553",2553,"bench","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2554",2554,"oven","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2555",2555,"stairs","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2556",2556,"flag","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2557",2557,"rain","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2558",2558,"star","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2559",2559,"swing","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2560",2560,"school","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2561",2561,"sky","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2562",2562,"party","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2563",2563,"friend","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2564",2564,"mommy","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2565",2565,"person","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2566",2566,"bye","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2567",2567,"hi","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2568",2568,"no","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2569",2569,"shopping","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2570",2570,"thank you","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2571",2571,"carry","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2572",2572,"chase","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2573",2573,"dump","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2574",2574,"finish","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2575",2575,"fit","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2576",2576,"hug","cdi_words","2A","produces",1,1,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
"2577",2577,"listen","cdi_words","2A","produces",NA,0,157,2026-04-09 08:59:38,"VVI172",690,"f","5/26/03",35,5
