image_similarity,text1,epoch,text2,text_similarity,multimodal_similarity
0.6827671,chicken,82,duck,0.8590512,0.35382235
0.58174056,walrus,82,lizard,0.6504826,0.20690495
0.74455374,snake,82,lizard,0.87944657,0.43382555
0.65287995,airplane,82,truck,0.8325627,0.33814538
0.54675794,car,82,truck,0.8811655,0.45688725
0.6880498,turkey,95,swan,0.7851918,0.35432398
0.5704852,turtle,95,horse,0.79194605,0.33468324
0.53254217,cheese,95,mud,0.6710652,0.37797862
0.69935966,squirrel,95,eagle,0.7931278,0.29814386
0.61917615,potato,95,glasses,0.69699967,0.3264261
0.5616698,bulldozer,95,orange,0.6473461,0.26740706
0.6095589,snail,95,cow,0.7111625,0.22180414
0.56489867,acorn,95,key,0.68208444,0.2593283
0.62567204,turkey,95,goat,0.74597245,0.29895812
0.71800745,turtle,95,frog,0.8793443,0.43126988
0.779128,cheese,95,butter,0.8672448,0.51552737
0.714401,squirrel,95,monkey,0.8336286,0.34823418
0.5819449,potato,95,pot,0.7539911,0.26267534
0.70549214,bulldozer,95,tractor,0.8451399,0.3489617
0.6824415,snail,95,worm,0.80596215,0.3338949
0.6677407,acorn,95,coconut,0.7579567,0.3642223
0.5366528,balloon,95,dresser,0.7143884,0.23028153
0.688597,balloon,95,kite,0.79896176,0.38067317
0.49192387,bathtub,95,sock,0.6306424,0.113997996
0.7357377,bathtub,95,shower,0.8030427,0.39952374
0.6535777,camel,95,ladybug,0.7082368,0.27411288
0.7572515,camel,95,elephant,0.8642765,0.42626017
0.6021596,cloud,95,zipper,0.60824376,0.30806947
0.74296075,cloud,95,tree,0.7548869,0.4183395
0.56911933,crow,95,seahorse,0.6093236,0.25348926
0.6847051,crow,95,penguin,0.811807,0.36674637
0.59798026,duck,95,butterfly,0.74821335,0.27346134
0.66871023,duck,95,chicken,0.85655886,0.41485393
0.6078639,lizard,95,walrus,0.6270145,0.2853179
0.7566717,lizard,95,snake,0.8823016,0.42279875
0.6226688,truck,95,airplane,0.77324915,0.29842395
0.5343104,truck,95,car,0.8381826,0.28226024
0.6880498,swan,95,turkey,0.7851918,0.36289716
0.5704852,horse,95,turtle,0.79194605,0.29416865
0.53254217,mud,95,cheese,0.6710652,0.22213358
0.69935966,eagle,95,squirrel,0.7931278,0.36612064
0.61917615,glasses,95,potato,0.69699967,0.3040613
0.5616698,orange,95,bulldozer,0.6473461,0.3045748
0.6095589,cow,95,snail,0.7111625,0.27390337
0.56489867,key,95,acorn,0.68208444,0.42438602
0.62567204,goat,95,turkey,0.74597245,0.32273823
0.71800745,frog,95,turtle,0.8793443,0.38428545
0.779128,butter,95,cheese,0.8672448,0.38902873
0.714401,monkey,95,squirrel,0.8336286,0.41820014
0.5819449,pot,95,potato,0.7539911,0.43604124
0.70549214,tractor,95,bulldozer,0.8451399,0.44890058
0.6824415,worm,95,snail,0.80596215,0.44797736
0.6677407,coconut,95,acorn,0.7579567,0.4188565
0.5366528,dresser,95,balloon,0.7143884,0.35337365
0.688597,kite,95,balloon,0.79896176,0.3946386
0.49192387,sock,95,bathtub,0.6306424,0.37446344
0.7357377,shower,95,bathtub,0.8030427,0.43503028
0.6535777,ladybug,95,camel,0.7082368,0.2838143
0.7572515,elephant,95,camel,0.8642765,0.39406508
0.6021596,zipper,95,cloud,0.60824376,0.25600135
0.74296075,tree,95,cloud,0.7548869,0.34740138
0.56911933,seahorse,95,crow,0.6093236,0.13451093
0.6847051,penguin,95,crow,0.811807,0.3616894
0.59798026,butterfly,95,duck,0.74821335,0.33185643
0.66871023,chicken,95,duck,0.85655886,0.36388975
0.6078639,walrus,95,lizard,0.6270145,0.20192987
0.7566717,snake,95,lizard,0.8823016,0.45062488
0.6226688,airplane,95,truck,0.77324915,0.29985392
0.5343104,car,95,truck,0.8381826,0.4458781
0.66668826,turkey,109,swan,0.7881489,0.37981832
0.5900394,turtle,109,horse,0.79253495,0.30246794
0.47205204,cheese,109,mud,0.669689,0.34520525
0.64628184,squirrel,109,eagle,0.7983052,0.3010255
0.58681726,potato,109,glasses,0.7002096,0.2817732
0.5572939,bulldozer,109,orange,0.70560646,0.29588115
0.6312946,snail,109,cow,0.7332977,0.25236768
0.53404754,acorn,109,key,0.6656782,0.24502403
0.65963084,turkey,109,goat,0.77929413,0.3475908
0.6835848,turtle,109,frog,0.8768635,0.44424468
0.7583744,cheese,109,butter,0.8640789,0.5411633
0.67342716,squirrel,109,monkey,0.85688937,0.35530794
0.56913656,potato,109,pot,0.7249993,0.2624936
0.66918546,bulldozer,109,tractor,0.8495566,0.35285115
0.6665511,snail,109,worm,0.826787,0.34119064
0.6307267,acorn,109,coconut,0.76584333,0.36742198
0.48015273,balloon,109,dresser,0.7006093,0.30379927
0.66719323,balloon,109,kite,0.7976877,0.44042748
0.5287634,bathtub,109,sock,0.67551863,0.10683626
0.70672387,bathtub,109,shower,0.82369053,0.37811756
0.6303844,camel,109,ladybug,0.7031066,0.27119797
0.6845131,camel,109,elephant,0.88753325,0.41962183
0.62104416,cloud,109,zipper,0.66505986,0.29292572
0.74042153,cloud,109,tree,0.73602545,0.39163238
0.558745,crow,109,seahorse,0.63097304,0.23591524
0.70734966,crow,109,penguin,0.7884188,0.3382594
0.5634418,duck,109,butterfly,0.7599905,0.30783826
0.65234965,duck,109,chicken,0.87262523,0.41428852
0.5300851,lizard,109,walrus,0.6332363,0.25581354
0.76770294,lizard,109,snake,0.86535823,0.42480338
0.6304573,truck,109,airplane,0.79115903,0.29922235
0.51132756,truck,109,car,0.8392125,0.26627332
0.66668826,swan,109,turkey,0.7881489,0.3277704
0.5900394,horse,109,turtle,0.79253495,0.3312469
0.47205204,mud,109,cheese,0.669689,0.17945892
0.64628184,eagle,109,squirrel,0.7983052,0.35145932
0.58681726,glasses,109,potato,0.7002096,0.34747148
0.5572939,orange,109,bulldozer,0.70560646,0.28000832
0.6312946,cow,109,snail,0.7332977,0.30685282
0.53404754,key,109,acorn,0.6656782,0.3799845
0.65963084,goat,109,turkey,0.77929413,0.3341822
0.6835848,frog,109,turtle,0.8768635,0.3794304
0.7583744,butter,109,cheese,0.8640789,0.36595452
0.67342716,monkey,109,squirrel,0.85688937,0.4121474
0.56913656,pot,109,potato,0.7249993,0.45989656
0.66918546,tractor,109,bulldozer,0.8495566,0.44107956
0.6665511,worm,109,snail,0.826787,0.45207638
0.6307267,coconut,109,acorn,0.76584333,0.37377346
0.48015273,dresser,109,balloon,0.7006093,0.2678733
0.66719323,kite,109,balloon,0.7976877,0.35323346
0.5287634,sock,109,bathtub,0.67551863,0.3956598
0.70672387,shower,109,bathtub,0.82369053,0.46416998
0.6303844,ladybug,109,camel,0.7031066,0.24584001
0.6845131,elephant,109,camel,0.88753325,0.39199287
0.62104416,zipper,109,cloud,0.66505986,0.3081578
0.74042153,tree,109,cloud,0.73602545,0.33513153
0.558745,seahorse,109,crow,0.63097304,0.13147885
0.70734966,penguin,109,crow,0.7884188,0.34773386
0.5634418,butterfly,109,duck,0.7599905,0.29862005
0.65234965,chicken,109,duck,0.87262523,0.34140158
0.5300851,walrus,109,lizard,0.6332363,0.15116715
0.76770294,snake,109,lizard,0.86535823,0.42784178
0.6304573,airplane,109,truck,0.79115903,0.37516296
0.51132756,car,109,truck,0.8392125,0.46935362
0.6876204,turkey,126,swan,0.8059734,0.372315
0.6302608,turtle,126,horse,0.81105506,0.30446786
0.55034673,cheese,126,mud,0.71812314,0.3761413
0.6862149,squirrel,126,eagle,0.824092,0.31237316
0.5981397,potato,126,glasses,0.7197116,0.32585156
0.5291922,bulldozer,126,orange,0.69270676,0.27530956
0.6063954,snail,126,cow,0.766275,0.2605934
0.60249776,acorn,126,key,0.72442573,0.262972
0.6733645,turkey,126,goat,0.7711945,0.32413417
0.70126396,turtle,126,frog,0.8916309,0.417952
0.7696761,cheese,126,butter,0.88976383,0.50758135
0.7282544,squirrel,126,monkey,0.86527365,0.36801642
0.57147443,potato,126,pot,0.758568,0.23083067
0.6325639,bulldozer,126,tractor,0.86454463,0.33964193
0.7078921,snail,126,worm,0.84806067,0.38478863
0.6855533,acorn,126,coconut,0.82359964,0.37411094
0.5236506,balloon,126,dresser,0.72575325,0.228095
0.7117737,balloon,126,kite,0.8338746,0.427772
0.5143207,bathtub,126,sock,0.6658433,0.12982434
0.7032184,bathtub,126,shower,0.81306237,0.40214032
0.6154274,camel,126,ladybug,0.7123815,0.21609902
0.7494717,camel,126,elephant,0.8722623,0.40886283
0.6129643,cloud,126,zipper,0.6426027,0.32133245
0.75215435,cloud,126,tree,0.7672106,0.38740712
0.5770041,crow,126,seahorse,0.67199373,0.22501779
0.6736693,crow,126,penguin,0.83256316,0.34717953
0.6148265,duck,126,butterfly,0.7824196,0.30970728
0.6521183,duck,126,chicken,0.8851751,0.418741
0.6045949,lizard,126,walrus,0.6261713,0.30592304
0.75370914,lizard,126,snake,0.87536734,0.40936202
0.6500943,truck,126,airplane,0.8089426,0.3318224
0.53628206,truck,126,car,0.8495973,0.28767997
0.6876204,swan,126,turkey,0.8059734,0.33881712
0.6302608,horse,126,turtle,0.81105506,0.38618845
0.55034673,mud,126,cheese,0.71812314,0.22721863
0.6862149,eagle,126,squirrel,0.824092,0.3838594
0.5981397,glasses,126,potato,0.7197116,0.29387218
0.5291922,orange,126,bulldozer,0.69270676,0.28211242
0.6063954,cow,126,snail,0.766275,0.3105119
0.60249776,key,126,acorn,0.72442573,0.4415061
0.6733645,goat,126,turkey,0.7711945,0.3417601
0.70126396,frog,126,turtle,0.8916309,0.42360824
0.7696761,butter,126,cheese,0.88976383,0.3987285
0.7282544,monkey,126,squirrel,0.86527365,0.43978947
0.57147443,pot,126,potato,0.758568,0.4453296
0.6325639,tractor,126,bulldozer,0.86454463,0.44890124
0.7078921,worm,126,snail,0.84806067,0.45306587
0.6855533,coconut,126,acorn,0.82359964,0.44056362
0.5236506,dresser,126,balloon,0.72575325,0.34004778
0.7117737,kite,126,balloon,0.8338746,0.37034887
0.5143207,sock,126,bathtub,0.6658433,0.42009503
0.7032184,shower,126,bathtub,0.81306237,0.4428169
0.6154274,ladybug,126,camel,0.7123815,0.28061044
0.7494717,elephant,126,camel,0.8722623,0.42191726
0.6129643,zipper,126,cloud,0.6426027,0.24612296
0.75215435,tree,126,cloud,0.7672106,0.3578589
0.5770041,seahorse,126,crow,0.67199373,0.18775743
0.6736693,penguin,126,crow,0.83256316,0.37025034
0.6148265,butterfly,126,duck,0.7824196,0.37599218
0.6521183,chicken,126,duck,0.8851751,0.38633972
0.6045949,walrus,126,lizard,0.6261713,0.26832896
0.75370914,snake,126,lizard,0.87536734,0.447796
0.6500943,airplane,126,truck,0.8089426,0.34093696
0.53628206,car,126,truck,0.8495973,0.45957935
0.71470493,turkey,145,swan,0.785965,0.36456448
0.57698035,turtle,145,horse,0.8241675,0.33500373
0.54776955,cheese,145,mud,0.70754576,0.40996408
0.6384089,squirrel,145,eagle,0.81950635,0.33026195
0.5723793,potato,145,glasses,0.6966823,0.29233664
0.527188,bulldozer,145,orange,0.76220363,0.3450656
0.6154154,snail,145,cow,0.76195365,0.2992882
0.57851917,acorn,145,key,0.71659744,0.31067687
0.7137714,turkey,145,goat,0.7756314,0.34519506
0.65531254,turtle,145,frog,0.89537483,0.4474069
0.76387376,cheese,145,butter,0.87125117,0.51254725
0.6980868,squirrel,145,monkey,0.8750126,0.40733564
0.59611505,potato,145,pot,0.7505216,0.31248808
0.6117787,bulldozer,145,tractor,0.8945251,0.40280777
0.7178045,snail,145,worm,0.8613309,0.38206542
0.7073509,acorn,145,coconut,0.81411135,0.41135973
0.4809037,balloon,145,dresser,0.7291776,0.2773137
0.67117953,balloon,145,kite,0.81226623,0.41914988
0.48000577,bathtub,145,sock,0.7077829,0.17344153
0.69553554,bathtub,145,shower,0.8314941,0.37847203
0.6618234,camel,145,ladybug,0.7326455,0.29362422
0.7405099,camel,145,elephant,0.8795109,0.40597117
0.61764044,cloud,145,zipper,0.6626435,0.30821282
0.77252036,cloud,145,tree,0.7692971,0.38093024
0.5561752,crow,145,seahorse,0.6402035,0.22869188
0.68838525,crow,145,penguin,0.84682304,0.37285715
0.5928888,duck,145,butterfly,0.7660758,0.28881192
0.6640239,duck,145,chicken,0.8789686,0.39650232
0.5562886,lizard,145,walrus,0.6272448,0.29382384
0.7630249,lizard,145,snake,0.8876778,0.42744374
0.57669175,truck,145,airplane,0.7907093,0.37671953
0.45164716,truck,145,car,0.8752726,0.30381823
0.71470493,swan,145,turkey,0.785965,0.34645784
0.57698035,horse,145,turtle,0.8241675,0.34793496
0.54776955,mud,145,cheese,0.70754576,0.30556732
0.6384089,eagle,145,squirrel,0.81950635,0.34496456
0.5723793,glasses,145,potato,0.6966823,0.31532985
0.527188,orange,145,bulldozer,0.76220363,0.291485
0.6154154,cow,145,snail,0.76195365,0.3053313
0.57851917,key,145,acorn,0.71659744,0.35489607
0.7137714,goat,145,turkey,0.7756314,0.353361
0.65531254,frog,145,turtle,0.89537483,0.37726986
0.76387376,butter,145,cheese,0.87125117,0.38528943
0.6980868,monkey,145,squirrel,0.8750126,0.40298766
0.59611505,pot,145,potato,0.7505216,0.41974592
0.6117787,tractor,145,bulldozer,0.8945251,0.43298554
0.7178045,worm,145,snail,0.8613309,0.46448624
0.7073509,coconut,145,acorn,0.81411135,0.36081922
0.4809037,dresser,145,balloon,0.7291776,0.3175997
0.67117953,kite,145,balloon,0.81226623,0.3787703
0.48000577,sock,145,bathtub,0.7077829,0.4174189
0.69553554,shower,145,bathtub,0.8314941,0.45959115
0.6618234,ladybug,145,camel,0.7326455,0.30357158
0.7405099,elephant,145,camel,0.8795109,0.41434604
0.61764044,zipper,145,cloud,0.6626435,0.32252264
0.77252036,tree,145,cloud,0.7692971,0.37750804
0.5561752,seahorse,145,crow,0.6402035,0.15079159
0.68838525,penguin,145,crow,0.84682304,0.38041562
0.5928888,butterfly,145,duck,0.7660758,0.3579551
0.6640239,chicken,145,duck,0.8789686,0.3961938
0.5562886,walrus,145,lizard,0.6272448,0.2461549
0.7630249,snake,145,lizard,0.8876778,0.44329685
0.57669175,airplane,145,truck,0.7907093,0.27471346
0.45164716,car,145,truck,0.8752726,0.48104882
0.6798127,turkey,167,swan,0.80296785,0.38471866
0.5607435,turtle,167,horse,0.8005705,0.31696016
0.49194387,cheese,167,mud,0.6784578,0.36672688
0.6343044,squirrel,167,eagle,0.8369499,0.30900717
0.5294774,potato,167,glasses,0.6803103,0.29173
0.4994038,bulldozer,167,orange,0.70400834,0.27363598
0.6076988,snail,167,cow,0.7713139,0.2857254
0.5874456,acorn,167,key,0.71809006,0.23832482
0.6529201,turkey,167,goat,0.7879595,0.36884272
0.66917783,turtle,167,frog,0.8898421,0.44550067
0.7670962,cheese,167,butter,0.8723503,0.49978393
0.695841,squirrel,167,monkey,0.87571293,0.373752
0.5566503,potato,167,pot,0.72335875,0.30445784
0.6290246,bulldozer,167,tractor,0.8779661,0.36451507
0.66347754,snail,167,worm,0.8313533,0.37669522
0.6948116,acorn,167,coconut,0.79791504,0.35312885
0.475984,balloon,167,dresser,0.7013862,0.28391105
0.6832901,balloon,167,kite,0.79663074,0.40910834
0.5135131,bathtub,167,sock,0.67454326,0.1312198
0.7101293,bathtub,167,shower,0.832619,0.3836841
0.64207584,camel,167,ladybug,0.71172535,0.2888195
0.70280653,camel,167,elephant,0.8811244,0.41266543
0.59746146,cloud,167,zipper,0.64550203,0.3487712
0.6611268,cloud,167,tree,0.77369,0.3691836
0.5538813,crow,167,seahorse,0.6687337,0.25649595
0.71552366,crow,167,penguin,0.8215107,0.38474935
0.589151,duck,167,butterfly,0.7928903,0.297216
0.6621764,duck,167,chicken,0.87230265,0.39362705
0.5569266,lizard,167,walrus,0.65405214,0.29922605
0.7358289,lizard,167,snake,0.8936879,0.41845834
0.56463873,truck,167,airplane,0.77867866,0.347084
0.4586057,truck,167,car,0.87234855,0.30949193
0.6798127,swan,167,turkey,0.80296785,0.35513264
0.5607435,horse,167,turtle,0.8005705,0.35715806
0.49194387,mud,167,cheese,0.6784578,0.24992013
0.6343044,eagle,167,squirrel,0.8369499,0.40042526
0.5294774,glasses,167,potato,0.6803103,0.2878471
0.4994038,orange,167,bulldozer,0.70400834,0.30523062
0.6076988,cow,167,snail,0.7713139,0.31742716
0.5874456,key,167,acorn,0.71809006,0.38241112
0.6529201,goat,167,turkey,0.7879595,0.3380655
0.66917783,frog,167,turtle,0.8898421,0.38250798
0.7670962,butter,167,cheese,0.8723503,0.39055133
0.695841,monkey,167,squirrel,0.87571293,0.42911148
0.5566503,pot,167,potato,0.72335875,0.37474012
0.6290246,tractor,167,bulldozer,0.8779661,0.43520194
0.66347754,worm,167,snail,0.8313533,0.4202081
0.6948116,coconut,167,acorn,0.79791504,0.39364868
0.475984,dresser,167,balloon,0.7013862,0.28550506
0.6832901,kite,167,balloon,0.79663074,0.35355073
0.5135131,sock,167,bathtub,0.67454326,0.42099637
0.7101293,shower,167,bathtub,0.832619,0.47054034
0.64207584,ladybug,167,camel,0.71172535,0.2648043
0.70280653,elephant,167,camel,0.8811244,0.40521115
0.59746146,zipper,167,cloud,0.64550203,0.23310411
0.6611268,tree,167,cloud,0.77369,0.3582815
0.5538813,seahorse,167,crow,0.6687337,0.21570337
0.71552366,penguin,167,crow,0.8215107,0.37655056
0.589151,butterfly,167,duck,0.7928903,0.36992836
0.6621764,chicken,167,duck,0.87230265,0.38269353
0.5569266,walrus,167,lizard,0.65405214,0.24582648
0.7358289,snake,167,lizard,0.8936879,0.46114588
0.56463873,airplane,167,truck,0.77867866,0.28848207
0.4586057,car,167,truck,0.87234855,0.44325292
0.64120716,turkey,193,swan,0.80614436,0.36657834
0.5434765,turtle,193,horse,0.8117016,0.3117231
0.43647248,cheese,193,mud,0.6835814,0.38527387
0.6664572,squirrel,193,eagle,0.8327374,0.3493989
0.5345031,potato,193,glasses,0.6456696,0.26383978
0.4616445,bulldozer,193,orange,0.67549217,0.28081864
0.5786585,snail,193,cow,0.75688356,0.26823848
0.5725759,acorn,193,key,0.72526324,0.28074688
0.62940776,turkey,193,goat,0.7996117,0.3433498
0.5935477,turtle,193,frog,0.8701809,0.41182542
0.7697688,cheese,193,butter,0.8806046,0.49775088
0.6732196,squirrel,193,monkey,0.8704421,0.38252902
0.5536635,potato,193,pot,0.72252643,0.3053679
0.5893375,bulldozer,193,tractor,0.8680565,0.37883043
0.6791412,snail,193,worm,0.81127983,0.37624723
0.6678836,acorn,193,coconut,0.80438226,0.37302047
0.46708316,balloon,193,dresser,0.7183159,0.28019053
0.6604801,balloon,193,kite,0.82066876,0.42818958
0.4237408,bathtub,193,sock,0.6581685,0.11294544
0.6785286,bathtub,193,shower,0.7947118,0.37826866
0.56510836,camel,193,ladybug,0.7183605,0.29142773
0.6746871,camel,193,elephant,0.88798267,0.4135841
0.5691476,cloud,193,zipper,0.6425063,0.32930726
0.717797,cloud,193,tree,0.7037107,0.3859235
0.4902738,crow,193,seahorse,0.6666712,0.21508181
0.68883294,crow,193,penguin,0.83383125,0.3617012
0.52083874,duck,193,butterfly,0.74641216,0.25970852
0.5645831,duck,193,chicken,0.862878,0.38180375
0.5328624,lizard,193,walrus,0.6239977,0.31745988
0.68925345,lizard,193,snake,0.8884194,0.40291542
0.60176295,truck,193,airplane,0.7638898,0.35352033
0.42295092,truck,193,car,0.8303952,0.2841789
0.64120716,swan,193,turkey,0.80614436,0.36661536
0.5434765,horse,193,turtle,0.8117016,0.34807003
0.43647248,mud,193,cheese,0.6835814,0.20585042
0.6664572,eagle,193,squirrel,0.8327374,0.38117492
0.5345031,glasses,193,potato,0.6456696,0.32230031
0.4616445,orange,193,bulldozer,0.67549217,0.31873673
0.5786585,cow,193,snail,0.75688356,0.2877316
0.5725759,key,193,acorn,0.72526324,0.39556015
0.62940776,goat,193,turkey,0.7996117,0.34420854
0.5935477,frog,193,turtle,0.8701809,0.38880402
0.7697688,butter,193,cheese,0.8806046,0.39201927
0.6732196,monkey,193,squirrel,0.8704421,0.4319479
0.5536635,pot,193,potato,0.72252643,0.39580202
0.5893375,tractor,193,bulldozer,0.8680565,0.44347483
0.6791412,worm,193,snail,0.81127983,0.4483229
0.6678836,coconut,193,acorn,0.80438226,0.38132435
0.46708316,dresser,193,balloon,0.7183159,0.3207053
0.6604801,kite,193,balloon,0.82066876,0.37822956
0.4237408,sock,193,bathtub,0.6581685,0.3989942
0.6785286,shower,193,bathtub,0.7947118,0.45532095
0.56510836,ladybug,193,camel,0.7183605,0.24205232
0.6746871,elephant,193,camel,0.88798267,0.39483362
0.5691476,zipper,193,cloud,0.6425063,0.3050744
0.717797,tree,193,cloud,0.7037107,0.35424912
0.4902738,seahorse,193,crow,0.6666712,0.14988399
0.68883294,penguin,193,crow,0.83383125,0.39552265
0.52083874,butterfly,193,duck,0.74641216,0.34112626
0.5645831,chicken,193,duck,0.862878,0.38355064
0.5328624,walrus,193,lizard,0.6239977,0.23893583
0.68925345,snake,193,lizard,0.8884194,0.45319682
0.60176295,airplane,193,truck,0.7638898,0.26779193
0.42295092,car,193,truck,0.8303952,0.44305563
0.66190255,turkey,222,swan,0.7912869,0.3586539
0.48378152,turtle,222,horse,0.798717,0.30685145
0.46814257,cheese,222,mud,0.65788007,0.34918642
0.61932266,squirrel,222,eagle,0.81671643,0.3261026
0.4770272,potato,222,glasses,0.6562168,0.27948928
0.43976015,bulldozer,222,orange,0.65961486,0.2505216
0.5340892,snail,222,cow,0.7310075,0.25080466
0.47317183,acorn,222,key,0.7061865,0.25566697
0.6510336,turkey,222,goat,0.8028367,0.3354466
0.5595169,turtle,222,frog,0.8848511,0.42761642
0.74336886,cheese,222,butter,0.87232673,0.498421
0.6394181,squirrel,222,monkey,0.8679011,0.38117254
0.49572277,potato,222,pot,0.69306934,0.3044501
0.5309038,bulldozer,222,tractor,0.8539378,0.33936262
0.6454648,snail,222,worm,0.8054127,0.36930525
0.6233173,acorn,222,coconut,0.79111654,0.36404824
0.375015,balloon,222,dresser,0.6088654,0.23957276
0.61109585,balloon,222,kite,0.7901747,0.43542236
0.4002919,bathtub,222,sock,0.60071415,0.044735074
0.6306172,bathtub,222,shower,0.7806393,0.37513006
0.5602722,camel,222,ladybug,0.7091189,0.2567833
0.6430984,camel,222,elephant,0.8651948,0.39768857
0.4687879,cloud,222,zipper,0.5916418,0.29956144
0.6389978,cloud,222,tree,0.71397316,0.38389647
0.47241008,crow,222,seahorse,0.6616077,0.20649862
0.66674757,crow,222,penguin,0.8221429,0.36555082
0.46946096,duck,222,butterfly,0.74165475,0.2632426
0.5309082,duck,222,chicken,0.8539544,0.38763595
0.4644435,lizard,222,walrus,0.61953104,0.30646247
0.68389815,lizard,222,snake,0.8888069,0.40873086
0.5350212,truck,222,airplane,0.7303169,0.31968868
0.3495669,truck,222,car,0.7807114,0.24860632
0.66190255,swan,222,turkey,0.7912869,0.34729213
0.48378152,horse,222,turtle,0.798717,0.30610842
0.46814257,mud,222,cheese,0.65788007,0.21965277
0.61932266,eagle,222,squirrel,0.81671643,0.34255642
0.4770272,glasses,222,potato,0.6562168,0.29049063
0.43976015,orange,222,bulldozer,0.65961486,0.29030496
0.5340892,cow,222,snail,0.7310075,0.26599026
0.47317183,key,222,acorn,0.7061865,0.40510643
0.6510336,goat,222,turkey,0.8028367,0.34957194
0.5595169,frog,222,turtle,0.8848511,0.36750132
0.74336886,butter,222,cheese,0.87232673,0.3917358
0.6394181,monkey,222,squirrel,0.8679011,0.42407364
0.49572277,pot,222,potato,0.69306934,0.37721872
0.5309038,tractor,222,bulldozer,0.8539378,0.430803
0.6454648,worm,222,snail,0.8054127,0.4489897
0.6233173,coconut,222,acorn,0.79111654,0.37932473
0.375015,dresser,222,balloon,0.6088654,0.24696845
0.61109585,kite,222,balloon,0.7901747,0.35519516
0.4002919,sock,222,bathtub,0.60071415,0.34204328
0.6306172,shower,222,bathtub,0.7806393,0.4593314
0.5602722,ladybug,222,camel,0.7091189,0.2822957
0.6430984,elephant,222,camel,0.8651948,0.40349323
0.4687879,zipper,222,cloud,0.5916418,0.28745997
0.6389978,tree,222,cloud,0.71397316,0.3549705
0.47241008,seahorse,222,crow,0.6616077,0.13166702
0.66674757,penguin,222,crow,0.8221429,0.36359048
0.46946096,butterfly,222,duck,0.74165475,0.32150787
0.5309082,chicken,222,duck,0.8539544,0.37343812
0.4644435,walrus,222,lizard,0.61953104,0.17930812
0.68389815,snake,222,lizard,0.8888069,0.4238565
0.5350212,airplane,222,truck,0.7303169,0.23560423
0.3495669,car,222,truck,0.7807114,0.41832554
0.60400206,turkey,256,swan,0.792031,0.34332746
0.45097986,turtle,256,horse,0.7684674,0.27124423
0.38307795,cheese,256,mud,0.6492298,0.34666383
0.5842104,squirrel,256,eagle,0.80932915,0.3175096
0.4342075,potato,256,glasses,0.6154747,0.28268945
0.40323296,bulldozer,256,orange,0.64644223,0.24391073
0.53317416,snail,256,cow,0.7406254,0.2736845
0.47011772,acorn,256,key,0.7042372,0.2187764
0.612143,turkey,256,goat,0.79316664,0.32115513
0.531124,turtle,256,frog,0.8750442,0.41441244
0.725819,cheese,256,butter,0.8464421,0.50295657
0.59143543,squirrel,256,monkey,0.86466897,0.374978
0.4725758,potato,256,pot,0.6750203,0.29736894
0.5536044,bulldozer,256,tractor,0.8426155,0.3698207
0.6271798,snail,256,worm,0.81394106,0.3839723
0.62664694,acorn,256,coconut,0.79040515,0.34765583
0.33478072,balloon,256,dresser,0.62778395,0.24884307
0.58709896,balloon,256,kite,0.7887661,0.45404816
0.36623418,bathtub,256,sock,0.57163876,0.012963295
0.547893,bathtub,256,shower,0.7631627,0.34058952
0.48592854,camel,256,ladybug,0.7030704,0.25804305
0.5901564,camel,256,elephant,0.85569006,0.40343267
0.4191935,cloud,256,zipper,0.56793475,0.25500345
0.62249553,cloud,256,tree,0.6742384,0.38110393
0.5075425,crow,256,seahorse,0.65516055,0.23026198
0.66165227,crow,256,penguin,0.82349163,0.36364812
0.4885616,duck,256,butterfly,0.73766017,0.25516933
0.5537765,duck,256,chicken,0.8562953,0.3992856
0.41915762,lizard,256,walrus,0.656389,0.30103302
0.6233234,lizard,256,snake,0.8860325,0.40535516
0.5338776,truck,256,airplane,0.68557626,0.26064968
0.31849745,truck,256,car,0.7639675,0.22710335
0.60400206,swan,256,turkey,0.792031,0.33722937
0.45097986,horse,256,turtle,0.7684674,0.3001451
0.38307795,mud,256,cheese,0.6492298,0.21522039
0.5842104,eagle,256,squirrel,0.80932915,0.34603852
0.4342075,glasses,256,potato,0.6154747,0.26540732
0.40323296,orange,256,bulldozer,0.64644223,0.2596081
0.53317416,cow,256,snail,0.7406254,0.24204713
0.47011772,key,256,acorn,0.7042372,0.39296848
0.612143,goat,256,turkey,0.79316664,0.3361352
0.531124,frog,256,turtle,0.8750442,0.36267292
0.725819,butter,256,cheese,0.8464421,0.3701718
0.59143543,monkey,256,squirrel,0.86466897,0.40881485
0.4725758,pot,256,potato,0.6750203,0.35151637
0.5536044,tractor,256,bulldozer,0.8426155,0.40481883
0.6271798,worm,256,snail,0.81394106,0.4242282
0.62664694,coconut,256,acorn,0.79040515,0.38323027
0.33478072,dresser,256,balloon,0.62778395,0.26238012
0.58709896,kite,256,balloon,0.7887661,0.34226626
0.36623418,sock,256,bathtub,0.57163876,0.35783166
0.547893,shower,256,bathtub,0.7631627,0.46230733
0.48592854,ladybug,256,camel,0.7030704,0.24722975
0.5901564,elephant,256,camel,0.85569006,0.3786307
0.4191935,zipper,256,cloud,0.56793475,0.29099113
0.62249553,tree,256,cloud,0.6742384,0.343911
0.5075425,seahorse,256,crow,0.65516055,0.13392615
0.66165227,penguin,256,crow,0.82349163,0.36934072
0.4885616,butterfly,256,duck,0.73766017,0.31754923
